Index,Unipolar,Bipolar,LAT,Impedance,A1,A2,A2-A1,SCI,ICL,ACL,Force,Paso
     950 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     951 ,0.64803,0.45769,74.76714,132.47070,-10000.00000,102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.64649,-10000.00000
     952 ,0.47216,0.22536,-21.28598,127.64288,-10000.00000,19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.80415,-10000.00000
     953 ,1.56313,0.57720,-19.90353,131.41817,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.11896,-10000.00000
     954 ,0.67389,0.47919,51.00000,132.07648,-10000.00000,102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.12809,-10000.00000
     955 ,1.21837,0.69306,-75.96675,128.99098,-10000.00000,-78.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.65036,-10000.00000
     956 ,1.01650,0.38687,-37.48880,130.49847,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.15870,-10000.00000
     957 ,1.24898,0.78041,-83.83611,130.00494,-10000.00000,-91.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.10841,-10000.00000
     958 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     959 ,1.11740,0.68831,-88.28908,130.28935,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.57439,-10000.00000
     960 ,0.72111,0.71400,-45.43028,134.60306,-10000.00000,-67.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.47178,-10000.00000
     961 ,0.83874,1.11370,-95.70178,133.28615,-10000.00000,-107.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.91879,-10000.00000
     962 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     963 ,0.88948,0.73422,68.68075,133.64998,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.58483,-10000.00000
     964 ,1.35748,0.44722,5.78371,123.26064,-10000.00000,13.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.12330,-10000.00000
     965 ,1.48535,0.56072,-59.71529,129.80145,-10000.00000,-65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.09580,-10000.00000
     966 ,1.02000,0.47400,-84.00000,129.00000,-10000.00000,-84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.00000,-10000.00000
     967 ,0.73743,0.39171,-64.35032,131.65988,-10000.00000,-75.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.08000,-10000.00000
     968 ,1.85143,1.01147,-72.62832,127.02048,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,23.58614,-10000.00000
     969 ,0.44759,0.15577,-28.02995,124.89995,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.43511,-10000.00000
     970 ,1.03285,0.49211,-43.94008,122.45252,-10000.00000,-56.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.08900,-10000.00000
     971 ,0.44570,0.24587,7.66803,128.85173,-10000.00000,19.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.47267,-10000.00000
     972 ,1.11656,0.58950,-16.49827,132.80821,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.88564,-10000.00000
     973 ,0.94843,0.48796,-3.86286,128.20000,-10000.00000,2.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.20000,-10000.00000
     974 ,0.89275,0.46318,4.79591,118.63161,-10000.00000,9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.25588,-10000.00000
     975 ,1.53787,0.60900,-16.05902,128.54872,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.49443,-10000.00000
     976 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     977 ,0.96197,0.19682,-47.71620,122.65971,-10000.00000,-45.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.19875,-10000.00000
     978 ,1.72800,0.82500,-63.00000,132.00000,-10000.00000,-63.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.00000,-10000.00000
     979 ,0.81941,0.94028,-83.21413,132.65251,-10000.00000,-107.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.85705,-10000.00000
     980 ,0.63134,0.20534,17.82892,126.02166,-10000.00000,49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.84747,-10000.00000
     981 ,1.13683,0.52753,-53.50000,127.52924,-10000.00000,-108.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.37541,-10000.00000
     982 ,1.14459,0.67165,-66.45049,128.94249,-10000.00000,-66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.45746,-10000.00000
     983 ,0.71730,0.37795,43.73920,135.57533,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,25.11608,-10000.00000
     984 ,0.65953,0.23493,75.85046,131.77499,-10000.00000,82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.63508,-10000.00000
     985 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     986 ,1.28806,0.70995,-84.26757,130.08966,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.96119,-10000.00000
     987 ,1.21214,0.64595,46.24604,138.70917,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.68078,-10000.00000
     988 ,2.12311,1.00076,-41.14153,133.33728,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.63717,-10000.00000
     989 ,0.98377,0.81584,-88.63600,141.00002,-10000.00000,-92.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,28.00000,-10000.00000
     990 ,0.91439,0.39025,-36.99665,130.87837,-10000.00000,-42.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.70523,-10000.00000
     991 ,0.90462,0.56591,66.02793,133.13913,-10000.00000,92.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.66436,-10000.00000
     992 ,2.34947,1.24903,-33.23653,133.37756,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.14287,-10000.00000
     993 ,1.18599,0.43405,-14.14756,133.10258,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.08234,-10000.00000
     994 ,1.24312,0.55930,-54.95449,128.35562,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.68664,-10000.00000
     995 ,0.90209,0.43012,-6.38501,130.19095,-10000.00000,2.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.20141,-10000.00000
     996 ,1.24487,0.51498,-53.15944,128.48163,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.61409,-10000.00000
     997 ,0.89664,0.33390,65.74490,132.15584,-10000.00000,73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.53885,-10000.00000
     998 ,1.43700,0.31800,-9.00000,129.00000,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
     999 ,1.01493,0.36470,-33.25015,131.38416,-10000.00000,-42.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.19519,-10000.00000
    1000 ,1.93598,1.16721,-88.80014,132.55293,-10000.00000,-106.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.43133,-10000.00000
    1001 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1002 ,0.51082,0.19429,-48.60000,128.80000,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.83201,-10000.00000
    1003 ,0.97178,0.34005,-46.73397,129.05646,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.67344,-10000.00000
    1004 ,0.86098,0.70031,-85.52475,126.12428,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.77660,-10000.00000
    1005 ,2.42635,1.22679,-39.07764,133.26993,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.35098,-10000.00000
    1006 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1007 ,1.38894,1.58809,-79.46040,129.70572,-10000.00000,-90.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.70452,-10000.00000
    1008 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1009 ,0.81500,0.34200,-35.00000,129.00000,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.33333,-10000.00000
    1010 ,1.33500,1.06200,-99.00000,129.00000,-10000.00000,-99.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
    1011 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1012 ,1.10647,0.47802,-16.71164,132.84433,-10000.00000,-37.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.60051,-10000.00000
    1013 ,2.11200,1.57200,64.00000,128.00000,-10000.00000,64.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.00000,-10000.00000
    1014 ,0.73640,0.47546,-74.31985,134.45631,-10000.00000,-95.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.84811,-10000.00000
    1015 ,0.53540,0.35829,-35.25000,133.87897,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.79244,-10000.00000
    1016 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1017 ,1.05597,0.50069,-40.14860,122.53211,-10000.00000,-56.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.81650,-10000.00000
    1018 ,0.69780,0.22565,-33.07999,128.59869,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.78449,-10000.00000
    1019 ,1.43690,0.70062,-71.60234,128.18413,-10000.00000,-109.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.77221,-10000.00000
    1020 ,1.82446,0.89115,-69.16173,123.41304,-10000.00000,-64.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.72719,-10000.00000
    1021 ,1.31297,0.75514,-74.93895,128.96106,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.47817,-10000.00000
    1022 ,0.99171,0.60606,-83.08533,130.44260,-10000.00000,-91.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.64749,-10000.00000
    1023 ,1.58511,0.79193,-62.75726,124.24393,-10000.00000,-64.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.30544,-10000.00000
    1024 ,1.00228,0.57107,-79.72061,125.85450,-10000.00000,-83.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.00310,-10000.00000
    1025 ,0.93518,0.41356,-49.79123,126.25407,-10000.00000,-51.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.62743,-10000.00000
    1026 ,2.09100,1.57200,70.00000,128.00000,-10000.00000,70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.00000,-10000.00000
    1027 ,1.54628,0.59691,-93.39999,128.20000,-10000.00000,-89.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.00000,-10000.00000
    1028 ,1.25347,0.41945,-84.85793,125.64294,-10000.00000,-78.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.20100,-10000.00000
    1029 ,1.00532,0.48507,-46.61269,123.08813,-10000.00000,-56.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.57615,-10000.00000
    1030 ,1.63800,0.94500,-71.00000,129.00000,-10000.00000,-71.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.00000,-10000.00000
    1031 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1032 ,1.19003,0.33225,-39.93171,126.05682,-10000.00000,-39.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.49645,-10000.00000
    1033 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1034 ,1.49274,1.00177,-25.59787,131.45717,-10000.00000,-23.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.78161,-10000.00000
    1035 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1036 ,0.48525,0.20331,-55.26635,126.51717,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.80175,-10000.00000
    1037 ,1.65229,1.09143,78.71101,138.77299,-10000.00000,80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.69869,-10000.00000
    1038 ,0.79278,0.26934,5.58520,129.34814,-10000.00000,4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.88918,-10000.00000
    1039 ,1.27200,0.70200,-85.00000,131.00000,-10000.00000,-85.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.00000,-10000.00000
    1040 ,1.34700,1.04300,-108.66666,124.66666,-10000.00000,-108.66666,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.33333,-10000.00000
    1041 ,1.52404,0.54612,-15.68608,130.34700,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.48356,-10000.00000
    1042 ,1.40236,1.13361,-94.34214,125.34924,-10000.00000,-84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.93851,-10000.00000
    1043 ,1.66715,0.38400,-8.28576,124.31426,-10000.00000,-1.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.15666,-10000.00000
    1044 ,2.00358,1.59815,-93.14188,134.14288,-10000.00000,-99.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.85723,-10000.00000
    1045 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1046 ,1.20057,0.46547,-52.00805,126.32664,-10000.00000,-33.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.60360,-10000.00000
    1047 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1048 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1049 ,1.89203,0.87726,-70.77563,128.42096,-10000.00000,-71.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.15499,-10000.00000
    1050 ,1.32306,0.89970,-25.99591,130.48427,-10000.00000,-23.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.12130,-10000.00000
    1051 ,0.93625,0.34824,-45.18324,129.32224,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.35897,-10000.00000
    1052 ,1.95900,1.20000,-81.00000,128.00000,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,29.00000,-10000.00000
    1053 ,0.88979,0.17891,-20.34341,120.04673,-10000.00000,7.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.45516,-10000.00000
    1054 ,1.65653,0.96120,-53.26845,131.32542,-10000.00000,-51.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.60028,-10000.00000
    1055 ,1.54596,0.73877,-49.91904,131.28403,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.63917,-10000.00000
    1056 ,0.78794,0.48074,61.27015,134.80556,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.43869,-10000.00000
    1057 ,1.44894,0.66599,-75.01259,129.35748,-10000.00000,-68.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.68898,-10000.00000
    1058 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1059 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1060 ,2.59020,1.09009,-86.30000,131.73357,-10000.00000,-96.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.56726,-10000.00000
    1061 ,2.00773,1.48549,-72.94011,134.47212,-10000.00000,-103.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,20.41839,-10000.00000
    1062 ,1.09594,0.37242,-27.34580,132.36359,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.66762,-10000.00000
    1063 ,0.48900,0.44400,-83.00000,123.00000,-10000.00000,-83.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.00000,-10000.00000
    1064 ,1.49386,1.35049,-91.74164,127.19551,-10000.00000,-101.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.61030,-10000.00000
    1065 ,1.28293,0.60155,-38.09852,130.58289,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.36120,-10000.00000
    1066 ,1.73179,0.88941,-68.15245,125.26262,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.24871,-10000.00000
    1067 ,1.35952,0.68432,-59.71984,126.38968,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.25546,-10000.00000
    1068 ,1.74348,0.54670,-19.39370,125.86852,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.34620,-10000.00000
    1069 ,1.81640,1.10047,-49.75000,131.43448,-10000.00000,-103.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.66624,-10000.00000
    1070 ,1.05916,0.39281,9.39045,120.14657,-10000.00000,14.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.28574,-10000.00000
    1071 ,1.41907,0.50952,-87.08533,127.81029,-10000.00000,-89.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.97947,-10000.00000
    1072 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1073 ,0.59624,0.30620,-29.56469,119.82289,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.07831,-10000.00000
    1074 ,0.49398,0.11186,-71.28590,124.09651,-10000.00000,-79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.02184,-10000.00000
    1075 ,0.89068,0.46422,42.75000,136.61571,-10000.00000,92.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.89460,-10000.00000
    1076 ,1.21732,0.64765,-81.92577,129.93283,-10000.00000,-91.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.64749,-10000.00000
    1077 ,0.97002,0.46068,-38.14257,129.98863,-10000.00000,-45.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.71444,-10000.00000
    1078 ,2.45653,1.59012,-87.01691,135.33875,-10000.00000,-104.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.74909,-10000.00000
    1079 ,0.76738,0.36831,-26.23490,121.24444,-10000.00000,-45.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.50322,-10000.00000
    1080 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1081 ,1.37126,0.65357,-72.24922,128.60773,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.75928,-10000.00000
    1082 ,0.60073,0.18351,-19.66624,129.41977,-10000.00000,-44.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.12668,-10000.00000
    1083 ,2.43484,1.33591,-23.09096,130.67963,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.79503,-10000.00000
    1084 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1085 ,2.54613,1.91706,-86.49498,137.87288,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,26.32106,-10000.00000
    1086 ,1.42449,1.11374,67.15506,134.21715,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.77606,-10000.00000
    1087 ,1.42870,0.58198,2.40720,127.64716,-10000.00000,-1.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.78030,-10000.00000
    1088 ,0.59925,0.30452,-33.06914,130.46593,-10000.00000,-75.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.12856,-10000.00000
    1089 ,1.97691,0.72215,-11.82853,125.00002,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.48571,-10000.00000
    1090 ,1.83051,0.64172,-20.24297,125.15616,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.78235,-10000.00000
    1091 ,2.40822,1.44312,-25.57402,130.79642,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.25818,-10000.00000
    1092 ,0.98215,0.34957,-36.02927,130.73813,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.57597,-10000.00000
    1093 ,0.38095,0.09197,-41.71237,125.38506,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.80849,-10000.00000
    1094 ,1.28853,0.62939,-57.03866,126.30637,-10000.00000,-33.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.54652,-10000.00000
    1095 ,1.78980,0.94440,-37.74466,132.81769,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.98522,-10000.00000
    1096 ,1.29512,0.50348,-58.09803,131.86142,-10000.00000,-65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.18618,-10000.00000
    1097 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1098 ,2.18823,1.22422,-35.61391,132.57736,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.77565,-10000.00000
    1099 ,1.28463,0.78692,-74.15764,126.10409,-10000.00000,-82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.77751,-10000.00000
    1100 ,0.56831,0.20483,36.96826,128.83339,-10000.00000,49.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.96271,-10000.00000
    1101 ,1.38235,0.70587,-72.01504,128.51614,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.18632,-10000.00000
    1102 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1103 ,1.12800,1.18457,-97.91895,123.82551,-10000.00000,-101.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.37494,-10000.00000
    1104 ,0.69554,0.28234,-55.25346,126.31152,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.11112,-10000.00000
    1105 ,1.71000,0.68175,-73.00000,132.25000,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.25000,-10000.00000
    1106 ,2.21265,1.38756,-90.17174,131.91965,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.12755,-10000.00000
    1107 ,3.03738,1.73350,-36.53298,135.59288,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.05403,-10000.00000
    1108 ,0.23400,0.13200,-38.00000,122.00000,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.00000,-10000.00000
    1109 ,1.49554,0.38963,-5.20583,122.53938,-10000.00000,-1.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,0.76881,-10000.00000
    1110 ,1.67839,0.53531,-21.25699,126.46815,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.64920,-10000.00000
    1111 ,1.29520,0.50347,-58.09809,132.89056,-10000.00000,-65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.18594,-10000.00000
    1112 ,1.36629,0.54897,-82.71431,128.87982,-10000.00000,-78.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.71428,-10000.00000
    1113 ,0.89820,0.61646,-1.11395,127.51340,-10000.00000,11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.16094,-10000.00000
    1114 ,1.16435,0.47495,-42.21202,125.69318,-10000.00000,-40.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.45958,-10000.00000
    1115 ,1.43913,0.98442,62.28566,130.14287,-10000.00000,70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.21420,-10000.00000
    1116 ,1.31100,0.26958,-44.03564,124.30545,-10000.00000,-39.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.84029,-10000.00000
    1117 ,0.90062,0.63955,-86.19025,130.68744,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.79893,-10000.00000
    1118 ,2.14320,0.52244,-24.57258,129.64430,-10000.00000,-22.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.09360,-10000.00000
    1119 ,1.28657,0.38154,-52.00012,129.14284,-10000.00000,-43.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.99996,-10000.00000
    1120 ,1.58884,0.54380,-24.12191,127.16490,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.60550,-10000.00000
    1121 ,0.75374,0.27286,-37.20000,127.10650,-10000.00000,-16.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.09067,-10000.00000
