BlankMeshes/OC59/Index,X,Y,Z
752,48650.73596237502,-37264.59543031363,132558.19727715044
753,-21907.567111888377,-43293.16134653393,79987.0544473633
754,19746.184513215354,-52411.071713807316,91565.45278766697
755,30114.75835587313,-80452.33005552791,128153.30546665902
756,-21758.371357923927,-42980.439493062775,77647.88651792677
757,47546.32148556985,-43586.39189426208,76703.95336063785
758,-19146.449805856486,-45274.88301845059,90882.21707633295
759,10787.2563091962,-74309.72961280159,99244.5939668292
760,55304.74922735217,-55007.028527118724,129009.47261838504
761,38609.119221656314,-39522.638769604564,136566.55275177443
762,10044.01906567753,-55762.24807463462,90465.4915932676
763,-660.5000129636511,-39312.50360132957,127003.69574087976
764,-21750.47236153994,-51901.38935534798,79829.64940017623
765,18775.32213325295,-33084.864023271875,95257.6512569124
766,-16179.373799970595,-42514.758445412604,89698.29212118943
767,40087.284952430666,-72911.74131544404,123463.10805146134
768,-21235.441082926853,-52727.70310366043,86513.64423439474
769,-7200.730751289857,-31753.54031833659,121426.22300235461
770,5715.857661503563,-73462.62602960742,122954.7157268779
771,23315.16480579792,-64617.456667908766,93506.53268539924
772,25358.88449148665,-78631.48452959937,100684.83686921994
773,3282.0963202775765,-51000.56069454044,132800.1388466179
774,-11719.922996843074,-39170.37992026526,93343.78674577677
775,5570.154993434458,-44241.62051756908,132145.7210994476
776,-5836.483167295483,-65617.91798779844,104064.31155706313
777,-13210.370730417211,-29912.764383977617,122681.76416735513
778,-23844.65395306656,-19467.978798406795,116170.99567446405
779,61999.293666348945,-56956.88394467027,107630.73838379266
780,-21367.204587477398,-19356.62972291979,118891.45513219816
781,-20987.446983823316,-50982.44529847843,88336.66715585392
782,-27118.8499052373,-29640.905213459406,112517.4718292846
783,-23068.68521631567,-19437.696645054104,116395.0906368366
784,42985.74098533599,-33188.57282924547,87455.29684636841
785,36251.644755587076,-66268.35572391888,139644.58666375594
786,-8436.676171459923,-48330.846452555015,124608.20008727073
787,-22314.50467987448,-24955.45546466092,111437.56704102764
788,28100.22428423016,-32425.978384006045,133881.49125511255
789,-16061.314340662115,-42262.34695042728,87722.88133710975
790,49409.79683746628,-64016.73238162334,96859.13085323952
791,23636.623769109177,-81028.82349413869,125833.07601866747
792,-23322.351863501346,-19127.648002275433,117243.45748113272
793,-20590.02039018868,-27136.614875394418,122645.91879067846
794,44479.85221332348,-32085.92879386039,91149.97726972215
795,-17556.381276457287,-44102.31779817897,118459.26641530347
796,-18881.704877850974,-27367.067866570615,123509.50027867554
797,39679.79400290364,-71464.11884443913,96139.30105315174
798,29721.22047521622,-30565.529253888133,132618.16033358927
799,-5567.045808790492,-26285.002016643968,112985.67012444521
800,-24059.440497578544,-23624.5506516978,112448.44065921723
801,-11783.902462476555,-58655.761186727694,108615.63443859004
802,-21873.121488895198,-51802.821124353875,77218.4753999431
803,49527.46491022421,-68185.70223046618,102576.29877233271
804,-15730.959428520167,-24523.304155020018,113457.49276041548
805,-12218.596796409847,-39451.237731783964,123754.42560833819
806,34892.33174962571,-25690.981824737293,102704.21553811588
807,41373.747001809104,-57958.118744000916,139810.1516953751
808,-27270.73029092495,-31045.993527468432,109278.82911337723
809,34636.470358227445,-79137.15778170299,106803.77552755583
810,-9408.85550425701,-39333.60297878567,93304.98189939547
811,-26756.050326302673,-28627.50664858323,113093.51938284888
812,41090.40396286767,-64421.27007262704,137858.8303219126
813,47743.99182621861,-69757.13584958857,115522.97164598714
814,25552.766299607072,-59448.27048517925,92635.95980459043
815,-20859.223626560506,-55337.7608216516,79133.6863396344
816,-18933.179364009564,-53255.18442899327,93365.86530438297
817,27066.793470550525,-79169.09557632654,101504.07365550828
818,-24502.912456509956,-41005.9082574498,107047.6512012006
819,24215.169897729385,-44218.03416713763,138391.62044383324
820,19618.77180351067,-82766.85175876142,109255.4490600985
821,11520.346054416153,-76413.01994649497,99885.24979009219
822,-20638.071214655258,-55148.628995899235,81947.12726710184
823,-18278.274372862244,-54593.85848937558,77513.73309570515
824,37052.86628923683,-69578.3381813664,94803.36187637446
825,-16489.42533047412,-54271.71911159799,78769.25283665123
826,49960.9787558176,-37799.636363673584,85043.06464051445
827,44164.298771074995,-36430.60466801789,83885.93387278989
828,-19362.28266194179,-52213.70211681871,93396.46810804376
829,46038.34094085939,-40148.57056162744,79769.68489970961
830,-18480.484828230292,-44297.778821977925,77462.69066550063
831,-21167.754092423904,-48807.75014535264,85434.70017927016
832,-18897.175279326486,-42398.59821686828,79148.20799027318
833,-15825.406587800106,-44652.619621371305,79952.1561082733
834,25633.844020786513,-36355.44548702537,93777.68442968582
835,40126.92336516451,-76751.73221462454,103472.84456911674
836,-21093.720903922884,-52163.009120709095,88138.09450658345
837,46090.90492122998,-36352.645501666404,83398.62375553725
838,-14423.662208758375,-52752.93411103452,79324.53262787437
839,49401.34252046708,-35287.01384215604,95683.71819362178
840,60065.24742873193,-40762.68985539333,111346.9546700649
841,61890.92263416891,-44112.5296797571,119683.72643775216
842,6512.599884347809,-75733.0199124705,115002.62293962967
843,23608.508224875754,-38618.215025578334,93399.83113126199
844,-20050.628992146856,-45992.94826559461,88953.21612589664
845,-1615.1621736778209,-31478.23587337219,98552.27260186795
846,-10257.34065295604,-60397.804364214266,99535.99178890712
847,40174.01460352744,-55270.55040719513,89513.97937426495
848,32005.353684478523,-71298.02231869809,136379.4327807403
849,-14691.979501348851,-44633.33560095186,81142.07349440282
850,26080.887744990065,-37758.04723189624,93523.52996891033
851,28133.218547583718,-81034.81357128525,113236.21359260874
852,-14430.756799295701,-42003.28359083975,84540.61165161984
853,30276.676760292004,-80362.46104381776,116481.56188066828
854,-13781.013290695711,-44280.1199556257,82225.72206872885
855,52727.80479679098,-39839.76518509484,97868.80610534232
856,10741.098295240912,-46386.639028658545,134741.03819086618
857,11025.10919507665,-36479.13946122923,94560.9305014155
858,17444.982481607283,-81359.90606243006,114098.61014147507
859,-9891.546701740628,-52752.23992989987,84200.4752325539
860,40033.16913826471,-73337.75164204996,97723.05880984208
861,-12187.75401094984,-42017.38207140651,86614.83577038186
862,43392.77992422062,-46172.59511437819,139095.60474157677
863,8464.539665249984,-73255.3345543047,125258.3329325435
864,-11666.769227098286,-45888.50658571761,83395.25020068196
865,22631.29367747634,-77879.22152377776,100100.13284485266
866,42192.62886405971,-61581.01449027867,138955.1208030757
867,41885.44977276893,-71853.74161525452,122629.98116817446
868,17894.416690287617,-73411.40424007295,131456.43569300493
869,-18752.586603512304,-23943.48580481278,113097.9001704421
870,33247.92002133124,-67500.44207524123,140639.885816591
871,25451.771339873907,-45085.458351855166,138615.55892573606
872,20963.807441250843,-62886.5194787235,137108.93925288093
873,8067.3545455721,-26603.72555113482,106555.1484659226
874,-17102.314003030813,-28756.45704298158,123738.77307722607
875,61351.965138283646,-43825.81805499757,122293.06718609303
876,10749.046275804618,-56943.74616134506,90372.91482939034
877,52035.82165922291,-60096.86605956035,127027.27371683817
878,42122.077973174106,-62134.93748437835,92105.63834303754
879,49823.20344797124,-34800.30070528613,99283.8397601432
880,41290.217610629916,-33102.87895427776,133996.37845997297
881,52332.28092605398,-25130.0227804151,101683.12243139178
882,21019.468386147666,-27126.884122529853,113714.62282265355
883,45039.62804192218,-29667.276726722746,121031.05184674672
884,-14716.281934811712,-24272.923756429234,120291.42009277252
885,24395.567597689213,-29628.80600964955,97948.51496123214
886,42896.483253263315,-70510.84377887748,123774.52404545883
887,-14472.251187466823,-26048.357726689523,121254.58252293809
888,35395.76195611835,-77605.37438379305,125376.55430384814
889,35427.88368160728,-52426.99150497556,90871.81374497844
890,-14657.978204128412,-28407.847581790607,122617.59930208547
891,32463.772655749195,-79277.50684640046,103634.00747375163
892,40156.512771530346,-70099.47117276912,95230.41860482126
893,-7246.714354825182,-53759.803319748906,120944.8998972322
894,51117.74714965111,-32968.829595933064,124615.61444837096
895,49968.48459677692,-68710.07464851164,106817.76308568305
896,-15403.046719439659,-37266.5808981477,122287.64949812266
897,21559.07920309763,-82636.2949582872,107627.55448784512
898,-11513.84414093469,-29705.896850892055,121873.74308331228
899,-9257.880058373376,-31282.36761495696,101007.54425261305
900,-8103.727123868995,-52359.80989540433,121234.34443938655
901,38172.678134784124,-67538.01620315708,136506.701677523
902,-4827.121533471885,-34690.50400477268,97286.20332057099
903,21199.19041417758,-55710.180730149834,138812.01456994234
904,-17219.602850391766,-44655.24598088801,118684.57237654807
905,39252.728744305125,-64804.104148640574,92111.27217719592
906,51401.43577525819,-20643.347796368947,101887.56117341937
907,-15668.276210691305,-47088.08222032547,117862.9631464452
908,35321.87542994549,-73315.27964789697,131078.8580851577
909,8718.388367100411,-76633.52148471482,114209.67900234352
910,50388.64859314331,-36754.43708126345,97875.12260819564
911,16599.786948766206,-26554.778270431918,112619.66747877702
912,-12929.06266867262,-31795.708933728652,123021.91750935098
913,18818.690960232572,-29899.217796278062,129673.4272324405
914,2402.51712374382,-30613.376702509602,122693.13158285651
915,60695.587986713785,-42194.09820652812,106998.85873544385
916,-4953.617309483856,-68384.82188007464,114695.1388262254
917,-10825.459798960283,-51106.60769006893,119486.52706662263
918,-10772.042178982056,-54692.52838461335,85406.29751543298
919,59119.3728385576,-37053.59801644289,112507.81659826271
920,-16137.757744652767,-26090.274872568367,110555.23439797414
921,31835.056960535323,-58609.34326228985,139618.75723165274
922,-3147.1356688986243,-39129.354184194955,94527.99773917116
923,36487.43464639143,-27650.66187377682,120019.59735392318
924,-4941.874402623064,-48111.17935656921,127234.72753126711
925,30003.533123695135,-80767.81625047803,107726.38818600056
926,23025.408253574355,-49695.19298561927,138833.97577316096
927,12253.138544792786,-50407.696905624194,135769.67778989513
928,15158.319632525603,-66135.21193457715,94720.41730918473
929,11788.543310815692,-41096.45277056134,133900.64215100344
930,7625.2790522584655,-50493.32011889636,91301.71493244857
931,16025.844861879243,-78137.01049357996,120851.7696752452
932,42247.0459534443,-63567.835696784045,137760.08948558758
933,55576.190450576585,-58423.3505002544,123568.090631011
934,2144.5762628661537,-34819.78152946968,125690.32496485596
935,51491.807168936924,-55599.94192754589,134832.71574735577
936,5173.351646307233,-55444.041307324216,131678.50223582608
937,11765.139882615746,-26769.063612503054,114054.51587673463
938,-12251.640156536943,-58032.86864266123,97356.88018568902
939,36452.01004350653,-74354.72002043166,128183.02307548464
940,45532.80278525512,-22388.581884781914,108390.08971949237
941,30710.02829405457,-80636.40588666416,113267.09027244008
942,1216.5582697937377,-72119.99960390198,113736.78049871622
943,44826.60430747162,-64951.43359552587,94333.0801960494
944,6699.754983115049,-42505.47215239272,94385.49415171616
945,-16313.218253959672,-52928.33247663858,103287.78283936527
946,27765.64032371255,-81629.63563184818,121543.6408367535
947,-1428.3544431283847,-28386.019849645778,100807.61101761405
948,9284.849615660136,-75817.75176169786,101683.43858996689
949,19094.789963815594,-28746.536851365207,124701.99894749562
950,47725.596705242766,-58842.43083487145,136366.55638890842
951,5285.241452423567,-70942.73492968046,100237.6088666367
952,7130.611639472503,-28508.819270188887,119084.81864606688
953,34214.89125595878,-30786.600943238936,95144.78882873706
954,8433.180556702046,-73933.25529035935,99892.05756878068
955,38076.32530119667,-64319.91671220628,92110.83971976324
956,49580.68587417848,-40132.94972661125,79039.6537723174
957,40150.98119683042,-76883.22701158673,104831.22362198074
958,39960.939815522266,-76788.50593277738,116868.61937970453
959,40775.1787898215,-72281.6635610301,97003.63984431527
960,-2150.7959108519844,-35362.06592328412,123795.21088527354
961,-1598.4719282801236,-45171.55307851069,129583.34420223975
962,38246.58897147189,-77971.75107796729,116759.5569662022
963,-13499.260962533059,-57294.947059683596,104046.83642588284
964,37815.344768126044,-34478.20526220056,134938.8636056621
965,56164.02016438838,-55615.70827427151,99266.39464788519
966,2960.523483245947,-54775.74387592521,130462.56023417876
967,7379.551297763012,-31155.161641005026,125608.53857088472
968,29263.32927593812,-82277.77578325458,125396.71642542629
969,24254.304241738068,-47444.37843549745,92463.9160068531
970,36719.29535555959,-67500.64770568602,138344.18448663165
971,2517.2954621503036,-28472.816422141295,117122.16157086
972,31425.009958067752,-29671.715002375513,97271.48264319502
973,39456.95379329284,-27854.877524650776,117683.85924868594
974,39301.1465446404,-41840.09419012284,136878.9332299916
975,52740.41435341003,-21350.479542514837,109850.18046732122
976,42677.5656548498,-67831.04332333134,128608.33109522503
977,22344.27534090682,-38720.12699841508,135979.76419506024
978,53863.21447316853,-49585.22246029399,94939.34487666289
979,2045.0617588948342,-42923.438813210916,130629.50653284157
980,21496.231915503326,-45087.04769794673,92409.31641309122
981,23552.559068246144,-66783.69170520853,94248.9294761387
982,49678.81771185278,-68658.69029573626,109341.6944672358
983,-2632.411136401964,-26657.98311658428,104380.73745656917
984,11776.09688952966,-61944.592637101545,92558.56415465633
985,43075.644525592375,-63373.534100999015,136830.83007799208
986,39723.72757049218,-70048.32780166283,95080.00540667585
987,-2931.3013348252884,-31469.409624795764,98544.48195375632
988,60773.49985164692,-43354.40624397215,106170.10425238645
989,16071.209540336478,-80304.31938669024,103354.99053443156
990,43304.150823553566,-40252.77999851481,82393.05093899796
991,-8725.095325755447,-61835.499497126104,100049.72558376825
992,60181.06584422313,-42176.062690672115,114274.47223908074
993,55172.69544893896,-24157.226137540365,101024.48711395783
994,50553.42775919209,-47368.59918672843,79704.27861401538
995,34179.65864229576,-27538.60972668252,119844.59715193197
996,52703.26269374249,-47576.585644959414,78149.94814757624
997,12024.880966916116,-49910.56922022908,90969.92907418554
998,58512.2413561945,-35133.05935771081,121704.05205043143
999,45100.39644820028,-39755.10846056492,81012.59146008627
1000,31723.63960249788,-77635.47291315424,100107.97962003961
1001,42838.503289308064,-62746.080091075804,137929.50519993386
1002,11702.204281191167,-26649.536516445052,112859.4589517978
1003,51309.96510522926,-46170.93153369359,76542.51764753766
1004,2821.3918865057417,-71737.53513173953,122042.12483488474
1005,60874.82553722023,-42980.484207923706,107171.0724609546
1006,40621.55359076491,-67799.43179944677,132040.72298393014
1007,14808.493348131864,-51232.79892904155,136734.3501106823
1008,53595.52266077178,-59729.970300652305,124924.17249932833
1009,24030.291593064492,-27877.712890641345,115575.08419271711
1010,19560.461386528827,-80939.19229400894,103726.67397159844
1011,48776.652135969925,-63049.21571043821,127722.26334120627
1012,23358.44176352924,-25975.819470419814,107559.6108377546
1013,2975.8131830991106,-45698.176800912755,93341.67441549154
1014,11194.024747493666,-77799.95373407357,112518.78192136885
1015,6116.242455736448,-73247.0453545613,106537.04565491495
1016,50066.43641431142,-63061.10674059818,125575.93581614032
1017,35228.2880892444,-68190.73648453622,139051.09406634566
1018,14266.383007139117,-26321.007261264713,110287.64517071318
1019,27448.30374919812,-71570.06072716984,95846.32116437078
1020,26977.935489790976,-75931.45607736832,131951.81251594867
1021,38671.71361564976,-64210.286230678066,92050.74644089054
1022,42919.74277825339,-74821.81344690749,103071.96332838897
1023,30154.985700685076,-73758.48157643949,133658.80836411813
1024,10064.077114277366,-75215.5433153307,122522.69905873289
1025,36410.80272044361,-50296.840594785455,90704.09324009028
1026,5643.934039831739,-47920.759104308716,92273.47441183635
1027,34194.04473842448,-70387.98251126218,95378.25114319041
1028,31893.073175974154,-64135.3056322899,93332.18513591212
1029,31972.455008049663,-68070.1395965585,140242.30949222692
1030,22502.33836764157,-82218.39474274628,111781.76436972574
1031,54093.35312680819,-57954.845809011735,126541.82900491427
1032,56415.36426817666,-58808.980053891166,119011.10302617704
1033,39306.92895955762,-69855.35242754346,130347.97566833916
1034,46430.94063675637,-31425.507135583623,93587.03181800325
1035,40682.15404917779,-74627.7132640119,119663.95125797903
1036,24487.909166373516,-60439.9566604466,92610.87040679174
1037,-18870.931335574278,-43827.84403524424,115089.00392023707
1038,18155.73148246802,-31908.820228401535,95898.64816916999
1039,45672.39068790309,-67862.541680026,96299.9475194305
1040,5182.681991986526,-63142.177912628424,127111.56730087675
1041,46012.24459177144,-19235.482615765737,102360.74492632406
1042,4699.893387019886,-57253.8085170731,130143.07348688683
1043,51192.18916018694,-47607.49933146348,135905.27313767438
1044,20747.873940704372,-80668.82348495937,102787.84521240588
1045,44836.449158155556,-70428.52304910426,121555.4475309266
1046,33223.127480693794,-80267.2162953325,115574.59015006841
1047,42228.50534107097,-66311.24889790111,132238.17632306903
1048,39732.61582713794,-76347.16584861993,118179.84186834037
1049,25495.958815967315,-81345.69136849802,119732.39241378054
1050,45846.42766659301,-31797.79796388386,91861.0403643463
1051,48316.80572745167,-44639.385937032814,76771.02745943551
1052,29468.510033064114,-81928.73357719174,126940.87252625525
1053,29394.865482705056,-39539.88580471441,135892.91757099784
1054,59973.104536047635,-54248.800686784256,102996.16987123858
1055,58927.045942522054,-47338.99645230972,100466.40689285872
1056,-14154.032025766042,-32652.016654002233,102906.72244403652
1057,21373.561227173064,-81018.19993660082,117832.56183987904
1058,44717.86168136287,-68488.76734069253,124773.25921396064
1059,44238.67036032771,-63595.28721526035,134148.2693934779
1060,23509.967805680975,-82486.12726946063,109735.62808933044
1061,26096.810270394606,-76840.73279200982,99219.54030990091
1062,44632.54290890158,-34710.19676696601,84987.69905884168
1063,17643.481385610557,-43460.18354814525,136970.35161906036
1064,6917.267362815278,-57167.17498307056,131753.1689401329
1065,50952.11941179431,-35851.53306901817,88473.52370282542
1066,35063.83036707161,-74459.28430003507,130022.15982909771
1067,36556.679087620905,-78884.09236689232,119567.87302183399
1068,52880.38164577753,-56784.41497382471,130547.80518470364
1069,21161.099963118006,-74956.38884355222,98288.34769149876
1070,41989.148112535055,-45103.849688020986,138857.9748711688
1071,34158.51237574415,-66202.1763793514,93487.77135528617
1072,41506.80655292525,-59996.45337825348,139361.24631923845
1073,33684.297944851125,-56869.304955549545,139667.3694145313
1074,25177.206208564545,-58794.932672478215,92642.86440462641
1075,-4821.257680872635,-64149.535723205714,100593.3451899286
1076,42129.271167304774,-75717.01243688684,105790.0619075764
1077,62304.5558331185,-45597.35662182898,118711.73745971532
1078,29396.62713428653,-80079.79629425149,104096.91539136728
1079,39821.34287174437,-60021.78256884572,139839.66345720374
1080,41684.01135113685,-75129.98458142222,117610.83343455971
1081,39577.81712899971,-77134.17601965107,111123.06900718398
1082,11912.608117881553,-26382.67590418617,109777.41230965148
1083,57923.962494433654,-30109.748137490384,111540.9218041016
1084,40350.762724705346,-76963.94963670312,114505.36641659256
1085,23110.039332746645,-79255.91189367126,101206.30388981072
1086,-4761.054980377636,-47123.375320235304,90248.20558552264
1087,46941.87154797131,-42248.70112761092,138604.9153467726
1088,2909.1403199263823,-30585.99809135776,123098.97573556309
1089,53100.18893720657,-45138.26983983533,133082.6695663207
1090,57155.61812633831,-50230.83576000425,128868.47782851814
1091,58214.948498597965,-32030.826784874065,111706.97075587638
1092,49213.38778248822,-40597.45783117634,77632.5869332037
1093,24011.591708208118,-53042.93110004065,92225.71147300804
1094,36629.43610026138,-79049.95906802037,118809.68056631509
1095,60813.948430133525,-43748.95579327703,111183.3660052188
1096,58633.5048423144,-51511.9747768993,100405.10618013721
1097,49099.42064777274,-61176.867731103266,130183.15913135649
1098,60294.31750340777,-42315.077839285615,112081.47049192332
1099,19850.057148542335,-51148.52643185662,138518.8350691774
1100,15639.464773446909,-41620.468030219934,92522.09798943264
1101,37804.60624333758,-77857.1229086132,108837.59461255705
1102,42960.220901289074,-75796.29734324447,114213.39512673405
1103,9530.294565560833,-66216.84473358252,129040.07831412465
1104,25239.846038832988,-61265.64092520326,92748.6216385148
1105,50907.50535467145,-58412.76615631676,95567.14859273477
1106,31603.877378511803,-79679.16400694527,104396.69339959885
1107,60238.479911002025,-40721.13259416843,107298.97976622221
1108,27131.13343854203,-47008.472240966126,92689.99513017997
1109,52954.663716427385,-34044.30584938778,124278.14591985458
1110,54629.84057389127,-56036.687146505756,128632.14818506879
1111,58508.60763771068,-50695.65024407966,100075.11204221395
1112,35560.19656730512,-67008.87695658546,93489.76591770111
1113,40304.34189045469,-26722.677220689464,125080.5281481613
1114,35795.235880446715,-46615.41173587891,91089.40312593468
1115,7562.788608596883,-45491.954650790314,92928.1601026873
1116,52724.95158516949,-61598.57634933102,115102.0570336128
1117,42982.38764612336,-73292.56682960152,99029.33832593645
1118,29195.530063962186,-34388.05519214761,94102.21189391952
1119,56784.130543723986,-58319.30246952814,100896.01195694771
1120,56114.19936747854,-54973.69856168348,127780.07937438191
1121,19407.671659827833,-28703.86745017376,122853.44200229386
1122,19436.30628911152,-79120.87464227669,101078.19309560215
1123,14916.440420503004,-25840.143921481795,106698.2651275244
1124,62044.31578890009,-45950.4687365862,114394.01865992355
1125,22940.307298882602,-43334.81641516037,92678.87719568284
1126,-16253.562801077802,-41601.798543553756,96984.95597207565
1127,41417.225646312814,-76204.01510364239,104002.34439950026
1128,5011.585457605407,-27302.29494052256,113524.0262069778
1129,31877.84257963409,-28772.06063001278,98611.13683169454
1130,57908.111041959724,-54415.33291792612,125483.29334624806
1131,-4341.479093507966,-55741.950278501965,91147.90265397172
1132,4466.341658470657,-30505.261807184346,123694.49480249429
1133,59135.804105352596,-54218.60629126201,123304.9256245183
1134,22496.23798037537,-74920.67002853366,98063.08670443049
1135,59455.81642508497,-52082.65621518167,124560.89234970865
1136,12236.01976143501,-74426.32467658188,126651.18833579973
1137,-18242.408044922304,-26012.969408108234,110551.21576952194
1138,28041.347988945512,-26962.488212398417,103761.0627887115
1139,42187.05060046429,-72727.67395066656,120866.86597811624
1140,49191.04040688755,-42929.023527784106,75997.48018265895
1141,26452.20386863878,-29354.753555654377,98554.63248200572
1142,40750.25162804144,-44141.16484131221,86508.32394158827
1143,12123.451870503615,-72451.72807039642,128238.75685527227
1144,47656.50021186046,-70852.69754086182,113883.75176394026
1145,14297.205276483379,-79835.12630594433,109440.92489229706
1146,27177.387468462563,-68692.43481500301,95029.17848572585
1147,58891.725219086504,-33504.342800327824,104770.66548866687
1148,46717.22253209778,-73251.83984539962,109326.63631147353
1149,46444.32269602983,-42403.13978330587,77739.14152314824
1150,31566.53332437917,-77978.6408117595,129724.5910240801
1151,59393.622220980615,-36528.73728904228,121220.47922490163
1152,-11717.34215155785,-59759.91155702105,104245.69333723934
1153,3261.4268974110423,-30534.834653454545,98906.92968643444
1154,47493.708158203466,-71740.99640509865,112821.482773104
1155,-17465.073317539296,-26367.362663644828,110072.22240758513
1156,9698.677495850983,-26580.3823289505,109933.97613248853
1157,42794.53516462583,-24868.999126097166,109427.54540957084
1158,33467.006134571704,-78742.46662388837,127550.63695005627
1159,53337.417020614004,-37608.99654268741,93483.55274913681
1160,45158.17594210011,-31981.132677096677,91497.53799736289
1161,27086.538016522587,-30326.236082407082,132348.1367828814
1162,41712.01870908362,-76385.72320534391,112074.18775745392
1163,-25416.260694532844,-42041.0164917843,103921.00749030749
1164,51422.19645831619,-40042.60758694774,131201.10366100672
1165,27398.985638405764,-82051.73985612667,124654.94121360355
1166,48933.735862701535,-46795.582810356194,138086.6262723259
1167,30430.320866972645,-80795.92022868826,110279.59472240145
1168,43411.14702915529,-43299.87595459945,83039.03441073863
1169,30566.247258603205,-35421.31760934751,93396.27426947403
1170,9426.210913804045,-76706.13882513215,116255.45196668904
1171,38086.338174425524,-77716.98013508547,105262.79311930074
1172,14607.508213107425,-45241.92846990502,136095.2752256902
1173,32715.894193806023,-79975.17565140445,109068.81253769706
1174,20547.287825719584,-33609.51145153352,94779.41691234359
1175,34356.62190856648,-78698.74935342655,103648.20768855007
1176,16996.482748218572,-36948.995025725555,94109.28536638046
1177,33657.45592316232,-79443.68353805256,105657.26174932283
1178,-10349.197902887667,-51751.85188589965,119167.58275244218
1179,42236.92680366169,-28404.494440009905,130398.06535587797
1180,37736.135608111756,-77111.19458552357,101738.8871358028
1181,18070.742522156714,-75113.53925709862,98700.32599174092
1182,55118.2658360067,-33682.6258603641,122801.9398945429
1183,-7008.948981123886,-34048.36085259144,98093.18003020773
1184,42779.73163754195,-74515.2263411513,101268.9151046816
1185,11279.482757375901,-55845.468385526096,90261.74969496719
1186,23222.95419386839,-66371.5883204935,136762.23296603837
1187,22661.012744613705,-82099.21007187263,112513.78072255824
1188,18624.4164869452,-82001.42575315898,112810.82830131848
1189,23912.32750112358,-59207.14196162006,92652.94133154093
1190,-13957.112936217298,-34259.17331468144,101740.65728562421
1191,39472.63555549838,-60812.86594344352,91189.3495396143
1192,-19185.594920371794,-55293.22811872613,77117.1372508097
1193,3382.48993561974,-65179.63899398053,96849.17474676963
1194,28496.573191497886,-41209.05022530065,92865.71146721307
1195,-12203.023119571975,-56253.740293133524,109846.50856038812
1196,-14120.18863937742,-50721.27999172218,111386.06081116114
1197,57819.68765353268,-43790.17462755606,127165.09860056396
1198,37619.29418060766,-60268.44013676399,91223.46088953543
1199,-15723.899527460047,-33643.786074122756,103698.69135702032
1200,53654.03997659936,-64366.53941679181,106014.93110809752
1201,41742.6496894621,-63362.86209361139,92296.70620483099
1202,29796.184677900594,-27864.139822425204,117633.27583040185
1203,29954.614062101606,-80557.78934309946,114465.86622090613
1204,23961.916939202372,-29932.530977605533,131050.69699083013
1205,45401.343825243086,-53407.36407102429,88953.83481326845
1206,-15566.977099474248,-29746.25376437624,105255.47569281397
1207,28061.496519674165,-81451.70071689978,108773.90036784337
1208,-14658.810592090647,-48519.73002961328,79109.77960519854
1209,5176.530824854015,-54911.133249854436,91521.62539921951
1210,42186.6418743013,-23365.22269125652,100381.6221159183
1211,-13954.694584975154,-39807.56892744109,94346.83617735468
1212,20377.954241603973,-72230.71464190849,133217.63004235664
1213,23712.959280380994,-75749.57611681087,98553.41208008515
1214,20913.70389173343,-75812.08982438549,131003.24531273384
1215,24861.16090380814,-81870.29003382857,106203.00311250654
1216,17095.65782528157,-80174.27795363555,117020.61753325719
1217,52168.157211127895,-43176.11514620154,77790.59336951743
1218,24432.48441190592,-71852.7012957068,96205.44744795273
1219,-14511.393521717244,-28911.926593868426,106020.04872828347
1220,54306.964353107294,-51359.44965037007,132573.8131260463
1221,21098.686816932688,-80835.75867162998,103039.6426262556
1222,21286.855758898913,-40631.511540221894,136956.6547853899
1223,21527.38851511517,-82396.41979704596,111020.17423547099
1224,-9247.590134776503,-56865.58571473236,90186.69342444609
1225,18104.537889670122,-81762.26844157465,107225.80305083787
1226,2478.2821823967806,-26725.4916585655,108510.45416322802
1227,-23967.928563245234,-24455.523592083096,119376.63761974471
1228,51920.8625101387,-28998.966066395526,119037.11475896515
1229,14574.632798935418,-36026.257665168196,133029.7213508459
1230,-21483.766975638853,-35519.169951661905,117584.36039628064
1231,-13720.404388336276,-24030.751645483295,119172.45456734832
1232,24393.92504995119,-29297.21256550813,128877.82170257882
1233,-23093.89321902724,-21762.49004574632,114255.22081955423
1234,-842.6582899992482,-32786.96209734166,98067.5122773748
1235,45106.27188728068,-33131.21970663201,86502.08474879377
1236,-25345.95747010578,-24773.210474019164,115428.10179358831
1237,-3009.6907971447677,-69529.95490620821,118260.59146535948
1238,35781.42000564409,-27307.867593582054,117813.33672527902
1239,10488.828317104877,-31092.418563371124,126971.46038104063
1240,24933.780776450363,-29259.970644506007,125973.35711464587
1241,41841.2469477827,-37148.47475375699,85092.49175400223
1242,-18379.80815357291,-22326.895247743112,115635.76850341281
1243,-14903.52038517303,-23817.19836468484,115496.34903036732
1244,7419.075782266444,-73749.25500553248,124171.27599193732
1245,-13047.334798455884,-37796.32476880252,123623.72155126148
1246,-12685.828692645206,-52227.01407848085,80824.56381138282
1247,-17896.197123145696,-27962.130634127447,123626.26205691692
1248,28866.471783595884,-28655.76897029235,121076.33958723063
1249,-18858.05806197684,-39152.66328658828,102575.50237886255
1250,-26275.742637055737,-26344.77102098366,113298.76040710352
1251,-12257.072122960892,-24501.097716459866,117590.60221939483
1252,-27267.727654794206,-28798.120732875745,110839.12314905923
1253,13808.11159051127,-74061.81975312596,127908.63700034883
1254,-27238.7483358122,-30029.039946507844,112259.04863887838
