Index,X,Y,Z,NormalX,NormalY,NormalZ,GroupID
    3144 ,33.220,-27.073,117.731,-0.06690,0.97170,0.22656,0
    3145 ,44.151,-33.416,133.960,0.34937,0.65798,0.66709,0
    3146 ,40.601,-34.350,134.979,0.00199,0.55333,0.83296,0
    3147 ,56.821,-33.822,121.872,0.51143,0.69531,0.50496,0
    3148 ,39.965,-24.437,108.674,-0.10673,0.78924,0.60473,0
    3149 ,45.837,-26.473,114.392,-0.21192,0.81957,0.53234,0
    3150 ,40.097,-29.873,132.069,0.09913,0.54536,0.83232,0
    3151 ,46.737,-33.668,131.081,0.71420,0.50145,0.48832,0
    3152 ,52.095,-34.253,125.528,0.48593,0.70014,0.52314,0
    3153 ,50.520,-28.772,119.519,0.16288,0.82806,0.53646,0
    3154 ,47.704,-26.361,115.089,-0.31128,0.67796,0.66594,0
    3155 ,40.163,-32.321,133.660,0.07827,0.59126,0.80267,0
    3156 ,44.853,-32.794,132.667,0.52855,0.66818,0.52362,0
    3157 ,49.664,-32.944,126.623,0.61951,0.61532,0.48743,0
    3158 ,55.818,-34.031,123.051,0.41723,0.67033,0.61365,0
    3159 ,49.991,-27.422,117.603,-0.18794,0.84693,0.49738,0
    3160 ,49.119,-28.486,119.276,-0.11249,0.91461,0.38837,0
    3161 ,39.303,-26.249,127.163,-0.33950,0.93994,-0.03552,0
    3162 ,38.642,-27.513,122.228,-0.02241,0.99333,-0.11309,0
    3163 ,41.414,-26.722,114.035,0.01920,0.93020,0.36656,0
    3164 ,41.921,-29.654,131.627,0.27281,0.55412,0.78647,0
    3165 ,41.035,-28.799,131.211,0.15683,0.58523,0.79555,0
    3166 ,37.630,-24.995,110.659,0.18136,0.88886,0.42075,0
    3167 ,45.151,-32.156,131.511,0.56289,0.61057,0.55710,0
    3168 ,51.924,-33.626,124.789,0.51390,0.67318,0.53173,0
    3169 ,47.006,-32.432,129.542,0.65504,0.54297,0.52546,0
    3170 ,51.316,-32.122,123.535,0.51750,0.67711,0.52319,0
    3171 ,53.155,-33.225,123.415,0.39569,0.69775,0.59714,0
    3172 ,38.961,-26.731,125.407,-0.27876,0.93867,-0.20296,0
    3173 ,43.707,-29.954,130.819,0.52500,0.54679,0.65223,0
    3174 ,41.009,-27.911,130.546,0.15905,0.59251,0.78971,0
    3175 ,44.917,-31.232,130.835,0.57089,0.55966,0.60071,0
    3176 ,46.993,-29.377,123.909,0.31479,0.94279,0.10977,0
    3177 ,42.614,-27.254,129.032,0.51816,0.75628,0.39945,0
    3178 ,39.853,-27.985,119.890,0.21465,0.97668,-0.00503,0
    3179 ,46.341,-29.247,121.336,-0.08964,0.99570,0.02349,0
    3180 ,46.046,-29.263,126.701,0.53763,0.82246,0.18578,0
    3181 ,42.923,-27.114,127.724,0.50365,0.86349,0.02690,0
    3182 ,44.216,-28.938,129.344,0.60800,0.61116,0.50677,0
    3183 ,44.985,-28.789,124.470,0.30260,0.94449,-0.12793,0
    3184 ,45.363,-29.587,121.104,-0.12164,0.99012,-0.06983,0
    3185 ,13.246,-79.261,104.968,-0.51512,-0.85711,0.00259,0
    3186 ,6.216,-72.082,100.400,-0.69446,-0.68750,-0.21231,0
    3187 ,13.444,-69.019,96.473,-0.12424,-0.46949,-0.87415,0
    3188 ,19.904,-64.585,136.194,-0.37396,-0.29102,0.88060,0
    3189 ,-7.034,-59.801,95.165,-0.15460,-0.81024,-0.56535,0
    3190 ,8.339,-67.035,95.891,-0.09066,-0.49950,-0.86156,0
    3191 ,-10.705,-58.038,93.784,-0.32766,-0.89058,-0.31545,0
    3192 ,3.153,-61.406,94.376,-0.31066,-0.48987,-0.81457,0
    3193 ,19.344,-63.734,136.234,-0.37574,-0.28123,0.88302,0
    3194 ,13.438,-74.329,99.160,-0.10946,-0.27239,-0.95594,0
    3195 ,-5.827,-60.159,95.379,-0.11407,-0.74212,-0.66049,0
    3196 ,-13.073,-57.588,98.837,-0.68998,-0.71097,-0.13585,0
    3197 ,-12.576,-58.329,99.898,-0.72681,-0.67664,-0.11794,0
    3198 ,-8.667,-59.207,94.800,-0.24089,-0.86068,-0.44855,0
    3199 ,-3.140,-62.453,97.358,-0.22151,-0.71761,-0.66028,0
    3200 ,-5.335,-60.337,95.485,-0.13506,-0.73655,-0.66276,0
    3201 ,-8.043,-56.344,117.798,-0.82668,-0.33705,0.45056,0
    3202 ,-5.810,-61.223,96.644,-0.18637,-0.77975,-0.59771,0
    3203 ,-8.813,-60.399,97.232,-0.42400,-0.79702,-0.43010,0
    3204 ,12.611,-73.569,98.982,-0.03973,-0.36387,-0.93060,0
    3205 ,10.720,-77.330,101.290,-0.63778,-0.70815,-0.30292,0
    3206 ,-11.513,-59.444,99.648,-0.69358,-0.70034,-0.16875,0
    3207 ,4.646,-68.138,97.942,-0.46943,-0.49396,-0.73187,0
    3208 ,6.491,-72.712,101.553,-0.69644,-0.68908,-0.20035,0
    3209 ,6.613,-58.777,130.672,-0.53118,-0.43249,0.72856,0
    3210 ,9.804,-76.702,102.868,-0.69825,-0.71294,-0.06451,0
    3211 ,-5.983,-62.847,99.119,-0.30847,-0.80550,-0.50599,0
    3212 ,5.253,-70.534,99.285,-0.61272,-0.59921,-0.51528,0
    3213 ,4.453,-70.571,101.021,-0.63461,-0.73120,-0.25022,0
    3214 ,4.189,-70.536,101.705,-0.62788,-0.74946,-0.20997,0
    3215 ,-11.586,-42.895,123.834,-0.47504,-0.07139,0.87706,0
    3216 ,-9.737,-61.584,100.893,-0.64505,-0.71673,-0.26495,0
    3217 ,-4.077,-38.677,125.139,-0.30079,0.49131,0.81740,0
    3218 ,-7.442,-63.137,100.816,-0.46473,-0.78551,-0.40865,0
    3219 ,3.772,-69.792,100.540,-0.62329,-0.70275,-0.34301,0
    3220 ,-14.119,-50.327,113.610,-0.82412,-0.54969,0.13659,0
    3221 ,-14.320,-48.977,117.239,-0.70389,-0.65124,0.28358,0
    3222 ,2.004,-68.956,101.709,-0.51878,-0.80892,-0.27663,0
    3223 ,15.185,-67.967,132.993,-0.49708,-0.33488,0.80048,0
    3224 ,2.843,-66.839,98.173,-0.41269,-0.55031,-0.72584,0
    3225 ,-13.734,-46.843,121.180,-0.68050,-0.43610,0.58884,0
    3226 ,-7.947,-38.337,124.032,-0.08678,0.44406,0.89179,0
    3227 ,-0.948,-65.467,99.357,-0.41445,-0.67478,-0.61065,0
    3228 ,-7.519,-40.968,125.171,-0.27869,0.27433,0.92037,0
    3229 ,1.244,-38.248,127.519,-0.47274,0.51266,0.71673,0
    3230 ,-13.814,-54.895,108.078,-0.84241,-0.37263,0.38922,0
    3231 ,-1.527,-37.655,125.497,-0.36346,0.50542,0.78259,0
    3232 ,-12.568,-58.419,106.541,-0.84254,-0.51430,0.16010,0
    3233 ,-13.524,-56.595,106.967,-0.85055,-0.43330,0.29802,0
    3234 ,-13.493,-45.870,122.121,-0.74189,-0.24484,0.62422,0
    3235 ,15.563,-62.005,135.128,-0.38869,-0.23042,0.89209,0
    3236 ,-10.313,-61.733,103.838,-0.76554,-0.63261,-0.11726,0
    3237 ,-9.206,-55.489,116.278,-0.81597,-0.42542,0.39142,0
    3238 ,29.434,-60.350,139.526,-0.22222,0.22248,0.94927,0
    3239 ,0.677,-67.410,100.334,-0.48108,-0.71090,-0.51301,0
    3240 ,0.701,-39.705,128.266,-0.45621,0.53107,0.71403,0
    3241 ,-12.977,-49.746,118.407,-0.65331,-0.66314,0.36529,0
    3242 ,-10.741,-61.351,106.210,-0.82976,-0.55812,-0.00157,0
    3243 ,-6.686,-50.640,124.220,-0.55008,-0.54377,0.63382,0
    3244 ,5.236,-45.227,132.525,-0.19333,0.29152,0.93683,0
    3245 ,-3.827,-67.438,104.742,-0.43489,-0.81536,-0.38217,0
    3246 ,30.493,-77.160,130.658,0.20615,-0.56175,0.80121,0
    3247 ,-9.250,-46.528,124.819,-0.50627,-0.16981,0.84549,0
    3248 ,-9.205,-63.261,104.807,-0.74906,-0.64148,-0.16558,0
    3249 ,-11.852,-51.724,116.689,-0.66259,-0.65481,0.36359,0
    3250 ,-10.697,-57.309,111.582,-0.77656,-0.32799,0.53795,0
    3251 ,15.752,-68.889,132.836,-0.44489,-0.39580,0.80338,0
    3252 ,-4.726,-45.968,127.789,-0.56819,0.04671,0.82157,0
    3253 ,-11.324,-51.528,118.075,-0.66839,-0.64810,0.36499,0
    3254 ,-7.998,-64.781,105.482,-0.65802,-0.72238,-0.21253,0
    3255 ,-9.300,-63.626,107.027,-0.82751,-0.55318,-0.09604,0
    3256 ,-2.544,-67.783,104.171,-0.33188,-0.86674,-0.37230,0
    3257 ,-11.230,-58.669,109.966,-0.83889,-0.32298,0.43812,0
    3258 ,-7.655,-66.627,112.407,-0.73999,-0.67179,0.03330,0
    3259 ,31.928,-72.072,135.635,0.14801,-0.76693,0.62443,0
    3260 ,-7.881,-47.778,125.330,-0.52745,-0.30840,0.79163,0
    3261 ,-10.183,-50.459,121.474,-0.58523,-0.60312,0.54199,0
    3262 ,0.699,-48.229,131.522,-0.49011,0.04087,0.87070,0
    3263 ,-2.859,-68.238,105.800,-0.31341,-0.89935,-0.30486,0
    3264 ,-9.629,-57.626,112.915,-0.85426,-0.30548,0.42063,0
    3265 ,-6.825,-66.541,107.486,-0.63500,-0.73169,-0.24780,0
    3266 ,-6.431,-47.437,126.492,-0.58089,-0.23374,0.77970,0
    3267 ,-10.232,-51.426,120.101,-0.61251,-0.65047,0.44912,0
    3268 ,-9.925,-48.988,123.351,-0.50147,-0.52369,0.68868,0
    3269 ,-7.621,-65.588,106.744,-0.63700,-0.73461,-0.23359,0
    3270 ,-8.455,-64.924,107.163,-0.74626,-0.64085,-0.18002,0
    3271 ,-8.503,-65.202,109.245,-0.79137,-0.60251,-0.10348,0
    3272 ,-9.383,-49.483,123.249,-0.47302,-0.59795,0.64708,0
    3273 ,-6.336,-48.866,125.920,-0.57076,-0.39860,0.71788,0
    3274 ,3.885,-64.213,125.747,-0.54170,-0.35587,0.76152,0
    3275 ,27.593,-70.984,135.929,-0.21395,-0.57034,0.79306,0
    3276 ,-8.179,-53.660,120.074,-0.71270,-0.49461,0.49741,0
    3277 ,-9.276,-62.568,112.434,-0.92389,-0.14711,0.35325,0
    3278 ,-9.209,-52.333,120.147,-0.63414,-0.61900,0.46336,0
    3279 ,-7.601,-50.614,123.520,-0.51845,-0.57073,0.63677,0
    3280 ,-6.590,-52.709,122.524,-0.56322,-0.53375,0.63079,0
    3281 ,2.225,-58.459,127.586,-0.56693,-0.42646,0.70479,0
    3282 ,-6.106,-51.226,124.288,-0.59180,-0.52638,0.61049,0
    3283 ,39.049,-72.595,126.435,0.67672,-0.63777,0.36783,0
    3284 ,29.791,-80.771,117.606,0.09176,-0.98039,-0.17438,0
    3285 ,26.281,-81.301,115.365,0.21473,-0.97146,0.10082,0
    3286 ,24.307,-81.394,118.174,0.00549,-0.99838,0.05660,0
    3287 ,10.097,-64.621,130.467,-0.59902,-0.35928,0.71561,0
    3288 ,22.987,-81.808,115.005,-0.02035,-0.98603,0.16530,0
    3289 ,33.174,-81.295,121.339,0.40677,-0.89800,-0.16774,0
    3290 ,17.393,-72.840,131.705,-0.51239,-0.44322,0.73553,0
    3291 ,9.768,-76.624,107.256,-0.58481,-0.81117,0.00287,0
    3292 ,30.906,-63.673,140.925,-0.16718,0.10445,0.98038,0
    3293 ,25.361,-74.961,132.828,-0.10016,-0.59902,0.79445,0
    3294 ,29.226,-54.678,138.542,-0.09859,-0.06120,0.99324,0
    3295 ,36.206,-75.821,126.833,0.74433,-0.56246,0.36001,0
    3296 ,30.920,-61.276,140.252,-0.22982,0.36534,0.90206,0
    3297 ,30.783,-80.981,118.954,0.09196,-0.96939,-0.22766,0
    3298 ,35.296,-69.275,137.615,0.53568,-0.71547,0.44850,0
    3299 ,33.972,-79.745,124.756,0.62977,-0.71400,0.30593,0
    3300 ,32.836,-81.348,122.564,0.40827,-0.90867,0.08740,0
    3301 ,28.333,-73.528,134.130,-0.01945,-0.66430,0.74722,0
    3302 ,-0.354,-56.968,126.386,-0.61289,-0.41964,0.66953,0
    3303 ,29.760,-55.583,138.560,-0.26901,0.26298,0.92654,0
    3304 ,30.052,-81.239,119.670,0.07936,-0.96742,-0.24042,0
    3305 ,31.717,-81.786,122.513,0.22238,-0.97346,-0.05399,0
    3306 ,34.533,-78.178,126.827,0.66539,-0.62399,0.40974,0
    3307 ,34.673,-76.768,128.348,0.68302,-0.54582,0.48534,0
    3308 ,29.037,-61.942,139.944,-0.25639,0.47281,0.84304,0
    3309 ,30.284,-62.429,140.619,-0.19481,0.32151,0.92665,0
    3310 ,29.914,-81.913,122.426,0.07455,-0.98558,-0.15189,0
    3311 ,33.857,-70.073,137.918,0.22037,-0.81783,0.53159,0
    3312 ,34.939,-71.881,133.761,0.53307,-0.69968,0.47570,0
    3313 ,34.981,-68.101,139.565,0.18966,-0.41784,0.88850,0
    3314 ,34.065,-68.975,139.108,0.18025,-0.65704,0.73199,0
    3315 ,33.356,-66.832,141.455,0.29676,-0.41932,0.85796,0
    3316 ,29.608,-62.214,140.336,-0.25025,0.49834,0.83008,0
    3317 ,32.475,-70.278,137.800,-0.00209,-0.79168,0.61094,0
    3318 ,33.733,-72.178,134.589,0.39272,-0.75657,0.52284,0
    3319 ,26.615,-81.378,119.774,0.03252,-0.99058,-0.13305,0
    3320 ,27.988,-62.695,140.205,-0.16738,0.37531,0.91166,0
    3321 ,25.446,-81.645,122.429,-0.14280,-0.98746,-0.06734,0
    3322 ,1.641,-32.519,97.699,-0.10355,0.42872,-0.89749,0
    3323 ,32.048,-72.911,134.347,0.21919,-0.78810,0.57520,0
    3324 ,30.722,-70.944,136.768,-0.13714,-0.69144,0.70930,0
    3325 ,31.270,-78.916,129.255,0.33140,-0.61185,0.71820,0
    3326 ,30.538,-68.110,139.428,-0.41000,-0.62580,0.66354,0
    3327 ,30.543,-69.659,137.920,-0.29052,-0.66501,0.68802,0
    3328 ,18.464,-70.340,133.484,-0.35624,-0.38030,0.85350,0
    3329 ,30.324,-71.989,135.732,-0.07210,-0.68432,0.72561,0
    3330 ,28.725,-67.868,138.546,-0.35360,-0.59323,0.72322,0
    3331 ,27.952,-82.069,127.038,-0.10370,-0.92699,0.36048,0
    3332 ,28.024,-78.700,129.974,0.06096,-0.57649,0.81483,0
    3333 ,29.612,-68.614,138.316,-0.36921,-0.62001,0.69230,0
    3334 ,29.227,-75.621,132.089,0.11330,-0.64722,0.75384,0
    3335 ,28.526,-68.981,137.553,-0.30822,-0.56263,0.76711,0
    3336 ,25.002,-79.764,128.964,-0.17772,-0.67977,0.71157,0
    3337 ,29.014,-77.356,130.750,0.13570,-0.57680,0.80554,0
    3338 ,24.890,-78.130,130.241,-0.13176,-0.59394,0.79365,0
    3339 ,7.986,-74.729,103.532,-0.73972,-0.66464,-0.10519,0
    3340 ,16.635,-81.501,111.201,-0.44852,-0.89288,0.04007,0
    3341 ,18.878,-45.721,137.806,-0.28078,0.14022,0.94947,0
    3342 ,3.301,-70.158,102.974,-0.59778,-0.77273,-0.21344,0
    3343 ,-6.478,-67.463,109.613,-0.65101,-0.74893,-0.12368,0
    3344 ,23.135,-57.316,138.910,-0.12693,-0.01467,0.99180,0
    3345 ,19.155,-81.331,115.856,-0.17855,-0.94354,0.27902,0
    3346 ,20.052,-82.066,113.592,-0.04376,-0.97155,0.23278,0
    3347 ,26.184,-67.937,137.437,-0.33049,-0.50020,0.80036,0
    3348 ,23.508,-73.754,133.268,-0.17410,-0.53683,0.82553,0
    3349 ,-3.671,-68.667,108.036,-0.34622,-0.90564,-0.24484,0
    3350 ,-5.731,-55.181,121.680,-0.65277,-0.36615,0.66319,0
    3351 ,8.783,-75.795,105.602,-0.66528,-0.74504,-0.04818,0
    3352 ,-7.750,-59.093,116.796,-0.87536,-0.20186,0.43931,0
    3353 ,16.283,-81.178,108.422,-0.47299,-0.87863,-0.06554,0
    3354 ,-8.429,-65.141,113.656,-0.90339,-0.32604,0.27855,0
    3355 ,0.173,-68.479,104.425,-0.25861,-0.92517,-0.27781,0
    3356 ,21.535,-80.502,121.800,-0.31788,-0.94168,0.11042,0
    3357 ,23.212,-81.049,122.969,-0.32240,-0.94615,0.02923,0
    3358 ,25.914,-65.593,138.778,-0.41969,-0.44445,0.79141,0
    3359 ,4.147,-45.723,132.448,-0.24483,0.24698,0.93758,0
    3360 ,1.165,-69.446,105.211,-0.47534,-0.79681,-0.37303,0
    3361 ,0.776,-68.622,104.373,-0.45044,-0.84824,-0.27856,0
    3362 ,13.002,-68.985,130.895,-0.53868,-0.36597,0.75887,0
    3363 ,4.466,-71.366,104.454,-0.57275,-0.80427,-0.15845,0
    3364 ,-5.604,-68.179,111.725,-0.52058,-0.85372,-0.01246,0
    3365 ,8.609,-75.781,108.047,-0.59005,-0.80378,-0.07601,0
    3366 ,-7.266,-61.436,117.042,-0.85513,-0.12318,0.50356,0
    3367 ,-7.067,-58.882,118.165,-0.88360,-0.20238,0.42225,0
    3368 ,10.076,-76.777,108.844,-0.54691,-0.83701,-0.01743,0
    3369 ,19.744,-77.314,128.863,-0.43371,-0.69428,0.57434,0
    3370 ,15.232,-80.807,111.052,-0.50791,-0.86065,-0.03628,0
    3371 ,20.648,-74.366,132.311,-0.20466,-0.52546,0.82584,0
    3372 ,5.419,-35.491,95.692,-0.17692,0.37277,-0.91090,0
    3373 ,-5.187,-58.879,120.603,-0.70065,-0.24675,0.66948,0
    3374 ,9.094,-76.266,109.632,-0.50977,-0.85349,-0.10807,0
    3375 ,-7.020,-66.333,116.122,-0.84802,-0.37631,0.37316,0
    3376 ,3.405,-71.401,106.676,-0.50450,-0.79959,-0.32578,0
    3377 ,18.918,-78.435,125.675,-0.50570,-0.82145,0.26360,0
    3378 ,20.357,-78.595,127.668,-0.47260,-0.74754,0.46672,0
    3379 ,14.537,-80.283,111.944,-0.55190,-0.83211,0.05481,0
    3380 ,13.086,-79.175,111.919,-0.59503,-0.80217,-0.04957,0
    3381 ,4.864,-71.890,105.707,-0.54673,-0.78342,-0.29554,0
    3382 ,17.750,-78.365,123.296,-0.47327,-0.84523,0.24821,0
    3383 ,19.998,-75.015,131.728,-0.29362,-0.60481,0.74026,0
    3384 ,2.830,-71.961,108.760,-0.49751,-0.79803,-0.34004,0
    3385 ,16.510,-48.203,137.336,-0.35941,0.10499,0.92726,0
    3386 ,-6.048,-62.985,118.528,-0.77311,-0.11167,0.62436,0
    3387 ,-5.958,-66.194,117.808,-0.76153,-0.26657,0.59078,0
    3388 ,19.112,-77.883,127.511,-0.50586,-0.75857,0.41070,0
    3389 ,9.677,-74.040,125.572,-0.44207,-0.70177,0.55865,0
    3390 ,2.761,-53.787,131.146,-0.53584,-0.47804,0.69595,0
    3391 ,14.599,-80.054,113.726,-0.49415,-0.84985,0.18320,0
    3392 ,6.510,-74.821,109.954,-0.50352,-0.81922,-0.27448,0
    3393 ,1.605,-63.968,124.242,-0.54319,-0.33759,0.76875,0
    3394 ,13.521,-77.796,118.431,-0.40986,-0.86328,0.29454,0
    3395 ,-2.081,-70.119,113.304,-0.50076,-0.86375,-0.05625,0
    3396 ,-3.174,-69.457,112.240,-0.48707,-0.86909,-0.08634,0
    3397 ,9.026,-76.597,111.708,-0.46173,-0.87560,-0.14190,0
    3398 ,-6.402,-65.114,117.719,-0.80938,-0.22883,0.54087,0
    3399 ,16.158,-74.748,129.018,-0.44446,-0.63545,0.63139,0
    3400 ,12.866,-79.025,113.313,-0.54413,-0.83582,0.07297,0
    3401 ,5.052,-73.391,108.782,-0.49961,-0.80149,-0.32865,0
    3402 ,3.989,-55.864,130.689,-0.53134,-0.47282,0.70294,0
    3403 ,4.318,-72.447,107.744,-0.54116,-0.78005,-0.31412,0
    3404 ,3.345,-72.897,110.091,-0.52166,-0.79016,-0.32175,0
    3405 ,-4.292,-62.143,120.471,-0.65567,-0.19850,0.72849,0
    3406 ,-5.321,-64.663,118.954,-0.67669,-0.18967,0.71142,0
    3407 ,16.793,-77.142,125.688,-0.47173,-0.84465,0.25306,0
    3408 ,15.590,-75.624,127.618,-0.43355,-0.73153,0.52621,0
    3409 ,11.248,-77.989,113.846,-0.47703,-0.87625,0.06802,0
    3410 ,3.725,-52.367,132.738,-0.40685,-0.33279,0.85072,0
    3411 ,3.296,-73.384,111.627,-0.55445,-0.80597,-0.20737,0
    3412 ,-0.888,-70.955,115.372,-0.54499,-0.83766,-0.03633,0
    3413 ,6.714,-75.574,112.234,-0.45241,-0.87549,-0.16982,0
    3414 ,17.274,-77.147,126.568,-0.45753,-0.82135,0.34065,0
    3415 ,5.257,-74.598,111.311,-0.49499,-0.83654,-0.23492,0
    3416 ,-0.125,-68.585,121.577,-0.51744,-0.25681,0.81627,0
    3417 ,10.565,-75.795,121.309,-0.26726,-0.92162,0.28140,0
    3418 ,0.797,-72.150,116.628,-0.57376,-0.81871,-0.02267,0
    3419 ,-3.638,-63.929,120.554,-0.60764,-0.21821,0.76365,0
    3420 ,14.536,-75.454,126.965,-0.43927,-0.75043,0.49386,0
    3421 ,9.216,-75.921,119.721,-0.24427,-0.93647,0.25172,0
    3422 ,7.642,-75.870,118.178,-0.30191,-0.93262,0.19765,0
    3423 ,2.936,-73.551,114.655,-0.57317,-0.81630,-0.07157,0
    3424 ,-3.160,-68.465,119.352,-0.64284,-0.42560,0.63688,0
    3425 ,5.037,-74.904,113.812,-0.52002,-0.84800,-0.10233,0
    3426 ,-3.051,-69.642,117.775,-0.59191,-0.80600,0.00199,0
    3427 ,9.076,-74.602,123.974,-0.32756,-0.86270,0.38530,0
    3428 ,7.952,-76.362,116.010,-0.33103,-0.93717,0.11019,0
    3429 ,-2.902,-69.466,118.798,-0.64086,-0.63388,0.43301,0
    3430 ,10.932,-74.427,125.941,-0.38686,-0.77329,0.50236,0
    3431 ,2.828,-73.668,116.837,-0.59691,-0.80152,-0.03552,0
    3432 ,5.148,-75.017,117.940,-0.42682,-0.89646,0.11911,0
    3433 ,-1.060,-70.703,119.707,-0.60326,-0.72295,0.33678,0
    3434 ,-1.374,-68.930,120.632,-0.56994,-0.32269,0.75567,0
    3435 ,-1.208,-67.064,121.315,-0.53078,-0.24192,0.81225,0
    3436 ,6.781,-74.624,122.200,-0.34928,-0.86461,0.36119,0
    3437 ,1.318,-71.992,120.645,-0.56650,-0.68575,0.45697,0
    3438 ,2.977,-73.253,120.843,-0.55207,-0.75266,0.35878,0
    3439 ,4.892,-71.359,123.856,-0.57391,-0.34763,0.74148,0
    3440 ,2.154,-39.401,128.999,-0.47026,0.47139,0.74609,0
    3441 ,11.981,-39.413,133.508,-0.39797,0.31662,0.86103,0
    3442 ,22.696,-48.737,138.922,-0.12677,-0.03709,0.99124,0
    3443 ,-0.607,-42.912,129.426,-0.43154,0.38128,0.81756,0
    3444 ,6.874,-72.071,125.029,-0.52804,-0.34546,0.77577,0
    3445 ,7.368,-60.811,130.102,-0.56965,-0.36639,0.73570,0
    3446 ,23.255,-51.735,139.020,-0.03064,-0.01257,0.99945,0
    3447 ,21.397,-46.908,138.661,-0.22266,0.08545,0.97114,0
    3448 ,-2.259,-64.463,121.404,-0.55638,-0.25269,0.79157,0
    3449 ,19.702,-27.386,101.255,0.03214,0.93988,-0.34000,0
    3450 ,-3.416,-59.751,121.982,-0.66077,-0.26241,0.70322,0
    3451 ,26.297,-61.461,139.486,-0.08073,0.27142,0.95907,0
    3452 ,24.150,-66.153,137.482,-0.41121,-0.42212,0.80791,0
    3453 ,-2.196,-61.907,122.295,-0.60126,-0.27458,0.75039,0
    3454 ,15.057,-73.357,129.520,-0.47096,-0.55574,0.68509,0
    3455 ,21.672,-69.184,135.073,-0.30112,-0.37215,0.87797,0
    3456 ,22.687,-48.154,138.952,-0.12220,0.00169,0.99250,0
    3457 ,22.484,-49.740,138.834,-0.16099,-0.00486,0.98694,0
    3458 ,-1.822,-43.942,129.305,-0.46323,0.31118,0.82981,0
    3459 ,6.432,-42.945,132.200,-0.31414,0.22443,0.92247,0
    3460 ,24.789,-58.843,139.016,-0.07297,0.04840,0.99616,0
    3461 ,10.569,-72.101,127.610,-0.52865,-0.40743,0.74467,0
    3462 ,-3.750,-47.845,128.431,-0.61591,-0.10448,0.78086,0
    3463 ,1.270,-68.127,122.545,-0.51922,-0.24618,0.81842,0
    3464 ,23.450,-55.301,138.900,0.02033,-0.01472,0.99969,0
    3465 ,-4.740,-56.369,122.051,-0.67462,-0.31925,0.66556,0
    3466 ,21.012,-71.207,134.068,-0.28431,-0.40126,0.87072,0
    3467 ,10.486,-73.345,126.734,-0.48728,-0.53438,0.69065,0
    3468 ,-0.715,-64.524,122.432,-0.54115,-0.28104,0.79258,0
    3469 ,13.823,-71.421,130.076,-0.47036,-0.47775,0.74197,0
    3470 ,20.862,-67.893,135.326,-0.32111,-0.35559,0.87775,0
    3471 ,20.412,-70.100,134.297,-0.31020,-0.36062,0.87962,0
    3472 ,21.447,-49.918,138.709,-0.09153,-0.02147,0.99557,0
    3473 ,15.860,-40.772,135.680,-0.36498,0.30680,0.87901,0
    3474 ,-3.336,-53.311,125.827,-0.70637,-0.45740,0.54021,0
    3475 ,-5.128,-53.323,123.252,-0.70545,-0.43512,0.55948,0
    3476 ,10.759,-43.220,134.121,-0.40169,0.23968,0.88385,0
    3477 ,21.081,-51.729,138.859,-0.09688,0.16001,0.98235,0
    3478 ,-1.125,-48.062,130.304,-0.56309,0.00354,0.82639,0
    3479 ,0.749,-65.147,123.183,-0.52708,-0.29739,0.79608,0
    3480 ,-1.092,-63.235,122.627,-0.56262,-0.28134,0.77737,0
    3481 ,-1.889,-58.589,123.967,-0.64637,-0.34425,0.68096,0
    3482 ,21.115,-53.409,139.062,-0.03665,0.03528,0.99871,0
    3483 ,22.033,-65.715,136.681,-0.37547,-0.36475,0.85205,0
    3484 ,13.206,-72.848,128.774,-0.38957,-0.56518,0.72719,0
    3485 ,13.816,-41.077,134.867,-0.37249,0.26748,0.88865,0
    3486 ,21.291,-50.770,138.706,-0.09533,0.08266,0.99201,0
    3487 ,-2.508,-52.459,127.707,-0.70935,-0.43287,0.55629,0
    3488 ,0.004,-45.629,130.707,-0.48233,0.21266,0.84978,0
    3489 ,7.942,-44.916,133.365,-0.37439,0.23908,0.89592,0
    3490 ,17.871,-48.495,137.898,-0.31211,0.11234,0.94338,0
    3491 ,12.465,-60.765,133.953,-0.47915,-0.26022,0.83827,0
    3492 ,21.397,-51.085,138.746,-0.14109,0.17671,0.97410,0
    3493 ,19.285,-50.053,138.434,-0.23220,0.06881,0.97023,0
    3494 ,-0.760,-62.222,123.261,-0.57493,-0.31820,0.75379,0
    3495 ,-2.198,-55.730,125.335,-0.66944,-0.42101,0.61205,0
    3496 ,20.783,-54.739,139.024,-0.10609,-0.12626,0.98631,0
    3497 ,4.063,-66.162,125.057,-0.54615,-0.29139,0.78537,0
    3498 ,16.924,-70.472,132.675,-0.43912,-0.41702,0.79578,0
    3499 ,19.692,-66.271,135.520,-0.34917,-0.32333,0.87951,0
    3500 ,-1.618,-53.625,127.724,-0.60160,-0.53311,0.59487,0
    3501 ,7.052,-47.784,133.702,-0.30755,0.14562,0.94032,0
    3502 ,9.028,-69.496,127.479,-0.58381,-0.27425,0.76417,0
    3503 ,16.106,-70.498,132.174,-0.47563,-0.44601,0.75819,0
    3504 ,17.758,-50.385,138.024,-0.31399,0.06726,0.94704,0
    3505 ,19.802,-52.787,138.902,-0.19063,0.11735,0.97462,0
    3506 ,2.418,-64.960,124.383,-0.53813,-0.32787,0.77648,0
    3507 ,-0.315,-57.911,125.814,-0.60798,-0.41090,0.67936,0
    3508 ,19.720,-53.933,138.958,-0.25204,-0.06319,0.96565,0
    3509 ,19.388,-60.171,137.264,-0.38971,-0.22595,0.89279,0
