BlankMeshes/OC59/Index,X,Y,Z
2132,35172.246147641104,-34077.27894534483,91581.25791707453
2133,-6597.746070909838,-27204.95948508625,118100.314612973
2134,-9742.246519081435,-50641.0535049844,122389.20725610763
2135,-12761.199176192997,-28560.328769963613,105534.58061919946
2136,42581.709329267476,-31441.24906165427,133088.73520966846
2137,4027.1041519679748,-27713.03869672583,101273.83842668972
2138,-20332.117695344714,-42837.21232525947,114749.03258878409
2139,-21605.077064943784,-22500.390001545835,113234.89254304477
2140,-19597.76679423964,-19559.178921051633,119156.8398464367
2141,-20207.856194642125,-22233.610941447336,122426.73170376758
2142,-20991.103380880253,-24395.643392237776,111353.26452102554
2143,-23371.872042564424,-32469.53052263539,118864.30295565497
2144,-19298.74146186356,-19856.32798103433,120943.77268743323
2145,-19657.726101515127,-20709.390687183324,116155.93135124803
2146,-19197.465815950716,-20620.280826897215,121530.99993474914
2147,-20985.796485536805,-22718.28306471738,113131.72299092505
2148,-20255.26605314742,-22990.91042545297,113003.80228467182
2149,11626.425421941974,-25967.830371891185,105688.06138734898
2150,-16899.67946648788,-27399.18166622699,107351.77179377242
2151,-19227.38079716571,-22526.465858798914,113874.39468895634
2152,19762.896122051814,-25758.753149836386,105816.98371379513
2153,12688.464766014664,-26150.908904379987,112972.02900947514
2154,-17196.15910854691,-41077.40146463993,120345.75421479015
2155,-18979.38546978291,-23395.94414626688,122564.53613407063
2156,-7083.037560294694,-25663.686929813568,110667.35512383618
2157,-20719.788016048653,-34270.157898721445,119925.57445597056
2158,-19848.400008842433,-33771.079828301634,104884.65752997604
2159,11189.587997507899,-26124.932794185228,112649.02508042994
2160,14880.458651373221,-25549.325170165182,105524.93733483188
2161,-19921.23214828324,-26562.766806220287,108758.24312305266
2162,-5188.0480435392365,-27179.71975933317,103777.43285485635
2163,-11945.293424669015,-25935.423512458423,120425.96596180665
2164,43539.654186434534,-59853.40915405129,139523.7964251348
2165,-20851.96394904091,-30215.45575595224,121967.17484518756
2166,48682.873802926486,-59088.564797673636,135751.2179865922
2167,23961.554406826006,-49116.81921750493,139564.56686510873
2168,-4555.156732575007,-27055.885804616646,103608.21870796349
2169,-3341.049416703429,-43906.28154366398,128733.9954851633
2170,10787.771347007909,-47468.4686271349,135480.17536696847
2171,28933.58337401501,-28384.533387257245,124177.14948072453
2172,34298.225786796225,-30258.360208109367,133232.91100239503
2173,19130.338967874202,-48598.66237822995,138677.8392187692
2174,13387.212817662821,-46502.58561769117,136349.8013201485
2175,-19102.07767265486,-24241.161711856745,111853.01972020528
2176,-13548.152469574421,-31380.146320382693,102640.53666437871
2177,-5891.889402751042,-26551.10564254114,106069.33183055259
2178,26255.624242397742,-54541.14532374706,138999.8527774795
2179,-19148.005342856246,-25814.82365103368,109846.03807798147
2180,30087.83302722315,-29159.61097445966,131237.00379687035
2181,-4198.34260399438,-32002.046016446828,97894.12388610037
2182,45679.1511536269,-58632.45334387123,139278.50920209056
2183,-15900.687091138712,-32401.072709941614,103480.14835724093
2184,-17169.16579144061,-28379.174340487618,106221.58256293328
2185,45432.4502874044,-59759.68153464203,138732.06617411276
2186,-7718.477825241033,-26251.18769471892,107806.84565313032
2187,-16856.44088724438,-33096.26968221792,104006.85403703892
2188,-16939.734584689468,-23840.7080605552,121934.24125163324
2189,-16911.08468933242,-21161.852720518746,120290.25152717065
2190,-15384.584572850797,-22149.886587256566,118834.56913363581
2191,-3725.448568947073,-30548.585978036,98394.32984691004
2192,37707.26099631735,-31608.962230956204,133851.67231830503
2193,-16940.36774551101,-22292.986514056567,121131.4209103329
2194,-8910.622262092282,-29792.71208117354,101652.33028089232
2195,-9492.70954120096,-26828.831769448974,119451.51730572198
2196,-16214.943605413087,-34229.74116788945,123244.46679557275
2197,-15381.012443419328,-27553.139014917197,107108.31837149574
2198,-16184.663144881153,-26744.78285706906,123087.14348777458
2199,-16013.677101060048,-26810.642087836306,108303.48791224005
2200,-15540.802101956278,-24466.399267966663,121539.8378669173
2201,47263.14726720203,-45209.13233578654,139410.0444204784
2202,-13173.85280844796,-23432.816834654594,117194.91279814854
2203,17182.458379008716,-30759.545939311392,130909.29311551216
2204,-15541.61072404654,-30686.208210639783,124177.61206419386
2205,-10978.103878062877,-25454.160260218032,119175.96158314902
2206,-12315.457063631298,-37193.51050305733,124279.48759685998
2207,10256.624253386073,-26264.367699022383,103773.87789858956
2208,-14390.617385963207,-30391.413949950842,123802.48553550478
2209,-12228.052976283898,-24569.58017049062,119582.13445758782
2210,-10689.533157018339,-24842.327992375314,117891.63010366049
2211,-4491.850213472172,-27419.38568878126,102637.58013062012
2212,41397.56327806176,-41259.96364909969,138497.7381894349
2213,-11825.715943392826,-24761.599314778945,113596.49992589552
2214,-8875.699946575945,-25976.970262506413,109356.47352964724
2215,25154.469578482927,-40715.55700023724,137370.79739271078
2216,-12946.326230734292,-26872.34741427594,121575.71271432601
2217,1173.630983374484,-28339.613122145598,99859.88983864574
2218,18642.27399938473,-31944.2257332281,132409.18965364757
2219,-11549.743086227214,-26501.506863979546,120563.39363445425
2220,21677.394276806765,-57763.91861936419,139057.09412740835
2221,47453.33251927814,-62331.52806703624,132206.56087354876
2222,-11810.718731851084,-60251.386068837666,107768.19157978237
2223,19154.57309070091,-26317.916356085967,113225.62000474785
2224,-15302.792027141943,-41739.02627135839,121922.25290256504
2225,31190.383269654725,-28260.175948104446,124646.36119114906
2226,37142.917278142166,-26052.23166673583,114679.98013697336
2227,-3985.109575091636,-67455.2814111268,119742.57221823519
2228,37090.96367459719,-61992.64560425282,140794.60728464322
2229,41270.02187194873,-61908.59937010589,139613.68814369946
2230,33445.373291469,-60787.64489602607,140946.2278073901
2231,42995.52094538568,-62025.92339961674,139004.30550914
2232,-12227.084844333716,-48555.993072167075,122218.02489577614
2233,28469.565144638535,-26271.602710881514,112668.73065594227
2234,39643.314389737694,-51995.0958065366,139802.63904566035
2235,45960.10534987264,-61368.88033421233,136378.0817023783
2236,49908.55351098786,-35561.56415548512,129839.68148737046
2237,1253.2450326413275,-33931.88900875016,125391.12638009827
2238,40290.63985753694,-61097.211171312534,140004.355154587
2239,46564.076701364436,-61589.83618567266,135033.2299690156
2240,-921.8107316243232,-53091.36670248964,129474.47378175266
2241,16510.09922560369,-25941.904224936487,111830.84289384962
2242,17263.349713273852,-50826.407203504845,90645.5683990582
2243,-4965.620802553881,-26794.72949704515,116690.57919122958
2244,39232.134459891146,-32125.13474104879,134089.88646567505
2245,-18754.66471751874,-45655.41018236294,108100.05136517469
2246,-1053.2884436730455,-56711.723233505625,126490.23757198834
2247,48673.88781503458,-55408.647304968836,139504.2613182325
2248,-5321.314490812868,-52847.49165005077,124315.07422974947
2249,48316.56546093005,-59887.71489527147,134977.65856358616
2250,-9787.40830892198,-51421.271116940756,121450.55822731428
2251,17334.608061404095,-26502.247165820318,114720.3625953033
2252,-2844.8025600661704,-51101.36302490694,128800.27980101256
2253,36339.82823607822,-33719.835665502374,135158.90119482097
2254,39197.26920382824,-55331.77084355766,140323.98925678883
2255,52185.26639986144,-50494.03472529194,136107.0257389538
2256,-8968.358952490811,-54560.187906732455,118694.53578654498
2257,41697.94542291793,-51054.44270380664,139753.83123631534
2258,-12097.050480028223,-38398.56427580224,124360.80120175931
2259,15861.65598806653,-55283.54434037141,137200.86575309973
2260,38035.005499003906,-41413.17973987872,137005.01566936384
2261,-1133.6331419005187,-55605.739653085795,91456.20230846848
2262,36451.67914234057,-53970.4353480829,140041.5337677587
2263,9619.873189522423,-64412.75369969667,93700.98706244402
2264,46816.42459057435,-38016.13402113402,137064.34983797022
2265,43673.87061541962,-58187.39180054208,140068.06470470442
2266,35530.29307471391,-55409.46001058535,140295.3598133019
2267,42558.276626255916,-52314.93263024311,139974.44300231466
2268,36561.114321967565,-50952.177117316955,139417.85221543344
2269,6529.130374971057,-71918.73246848937,98707.9334781778
2270,33258.67360343565,-29438.636437368485,132628.9045812702
2271,-20272.014205173706,-49016.08903474367,95205.02482024528
2272,35452.185148703495,-42184.712905708446,137192.06168419155
2273,-6252.428225682123,-57401.53620927731,91205.16954754687
2274,35298.80935722981,-33701.55996108224,135047.5851631499
2275,-7903.761150019113,-29730.36493234651,121152.06395481955
2276,19487.692780004974,-80546.81253855884,101909.661076486
2277,35435.92208048312,-38865.95616331585,136495.89565526487
2278,55096.9522426945,-38686.79825761233,98346.90876843629
2279,-10819.065424212167,-30979.122077263597,122655.03922142273
2280,7047.596170116897,-59283.46665020202,91458.89635378256
2281,-13985.042027034455,-33200.20655824203,123886.12279000852
2282,-20313.02690230092,-48200.78548326491,98005.45114058888
2283,-11802.694249560976,-47602.27370622625,123281.82021071688
2284,7795.435415396472,-39738.9959084483,94393.22275930938
2285,7317.6618042327555,-62627.35200973899,129749.51159019642
2286,-7518.895838189518,-45003.865098236005,87941.3557414761
2287,-2755.6678787870655,-49115.392319296676,129523.79810183251
2288,31195.767129088534,-50436.35996028581,139348.50893847382
2289,26891.734805075943,-28684.23052993762,128027.48121662233
2290,-9260.978786336555,-65134.64691204422,111881.88482048408
2291,-17809.328684891632,-53565.05023155772,97105.98233458989
2292,13009.52270877301,-44793.51595457478,135876.14665577942
2293,8003.851700431276,-40120.58056306217,132478.98603295852
2294,-10124.363110685515,-53581.94036264813,83763.72325672754
2295,34789.30028576152,-46559.89609934303,138478.83812130406
2296,-15009.448671947845,-37782.50874509802,98763.5546879492
2297,-18449.4406819278,-37788.944228861656,120229.4501319307
2298,-7999.692182196392,-26531.464311186504,118130.35451961265
2299,17539.381261117043,-27867.415874158745,121930.90146228208
2300,23171.79465734673,-74524.54808403396,97206.2817307199
2301,15980.186996780913,-30111.843960091206,129576.43528633722
2302,-8357.486229602604,-53582.71212719301,85712.4837322558
2303,29147.61578855269,-74856.44580279295,133385.11743660414
2304,-20211.594025781375,-45927.98172547178,106083.81004509874
2305,1654.9430189887837,-56053.948722971916,91641.1876000466
2306,29408.159265396764,-28652.180946685425,127862.70484366622
2307,1549.7283449198449,-33937.50486540108,96639.20259755276
2308,-13900.483406155978,-40049.56825983042,123329.98116721043
2309,-19770.409264684797,-48813.63558461997,98808.70847580845
2310,23705.314281848896,-76577.95751930522,131787.35447847974
2311,8786.380310345488,-29466.61621839363,124065.7984979762
2312,9430.623074956362,-69459.42889652698,128321.56426982075
2313,12895.585325816637,-77051.21835556926,121268.37575456964
2314,21389.840674361676,-32629.754084091182,133466.24453346577
2315,30697.18828631406,-31452.93019419472,133969.9301354396
2316,-3857.369642035598,-49575.85767066879,128427.79572945261
2317,31890.914480577434,-33247.50255802847,134855.66086146093
2318,30886.64834425517,-42120.993477903314,137288.4551134134
2319,60262.826916584425,-51216.53841865225,102064.67317252248
2320,23812.755053420467,-46798.33952473479,139448.15954341003
2321,-5840.411323099934,-25877.400674939006,114653.10852539899
2322,-10463.431178665576,-33587.06729732159,122992.94071036666
2323,33334.41988767751,-35767.182405480424,135561.40728932133
2324,60821.29296203229,-41803.59786077121,117310.98629617713
2325,-10051.452525775998,-29359.232281318575,121728.3637056614
2326,-18275.313939363965,-51415.65031360516,100500.16743398206
2327,28130.50749982291,-49525.7222349821,139667.9476795654
2328,60548.31614895637,-41660.042581244394,116564.84022982564
2329,28168.104627310084,-28878.33288981609,130592.88298048625
2330,-8476.048575131645,-27719.639783994455,119573.16808442937
2331,18304.10595442323,-78275.39839412337,99758.84302971917
2332,23773.851252029002,-64416.80638748087,138645.5251001791
2333,29413.566517272968,-44676.394295697646,138300.08387879806
2334,29133.368026135686,-29863.654280080107,132668.5432870359
2335,-4730.556898615356,-57503.955172383656,91883.3489576201
2336,-5038.497800605391,-26081.79726383773,114878.30462698247
2337,-12239.89329288226,-34032.33795477786,123663.57058854231
2338,-8853.2020967957,-32144.664033476787,122297.34870751492
2339,5805.376341281507,-67571.84498358754,126266.73070442077
2340,31353.136537492304,-32239.50801420952,134446.7835945361
2341,28763.63856907289,-47717.64848548683,139517.8427627951
2342,25989.1465570519,-50321.05011772842,139597.71872068665
2343,25881.558395477587,-29096.079487004405,131030.97872858073
2344,27089.633133858086,-28968.202621403576,131129.77925101668
2345,31690.8311882673,-38944.00586077184,136151.03249625675
2346,12076.042294147013,-74706.25489346188,98873.92862889972
2347,21386.924949123146,-28832.32009958991,129103.40539688116
2348,293.54374073129253,-28731.872882920987,118691.13200133643
2349,10511.218286166482,-45983.678376139105,91628.14310870244
2350,32465.063454028503,-37337.64521234375,135740.72691627633
2351,28687.47485183157,-31198.574586218125,133748.4759500407
2352,31251.866334136063,-35186.175710693824,135398.18263353806
2353,6422.940327554709,-30453.293285525797,98463.80687519736
2354,27508.38780583572,-44486.64370868712,138601.2560245118
2355,28630.344001998474,-45681.44585782905,138888.91392404592
2356,-2402.6528440994243,-44083.92452911846,92714.00951147031
2357,28623.258060275028,-29516.890419693347,132258.60495642916
2358,-8658.124925198497,-31142.42314477518,122030.9917441504
2359,62061.19627836355,-54462.38928120593,105762.04661175003
2360,7065.337010265208,-61438.296281900235,92459.03083897999
2361,-666.0121148521275,-26750.471975550037,114042.32500999518
2362,-16124.393189174683,-48880.53305728964,109949.40082259513
2363,-6306.282182453544,-32591.08656926064,121891.70958949269
2364,26553.632087117545,-48261.84190324176,139855.76596279914
2365,5554.334341595915,-38382.22016132537,130854.75486342341
2366,58499.71034023638,-54607.16579683914,100459.07890171642
2367,27841.33083658585,-29474.186833789285,132280.84555727948
2368,1885.434058227914,-54542.43163349629,130464.09447941158
2369,-7422.993719569554,-28159.40846545531,119375.90869395409
2370,-2711.617403443496,-59870.13777366758,94278.99084786302
2371,-5952.633197697807,-28181.335777973618,118998.82708219506
2372,30153.361856686835,-32680.686898138767,134696.53011860143
2373,6053.359903856207,-74306.11137413925,108203.88660497252
2374,27989.663645822264,-42012.547630598965,137471.01575875326
2375,-7639.124170485467,-32457.298657141244,121997.43219237182
2376,26896.115052737507,-46567.11235512037,139545.2205421092
2377,30889.39189033674,-37419.57976526361,135692.90807011788
2378,29346.711095319857,-34601.407957665135,135389.63170368853
2379,8778.051796337024,-26821.421650766035,115949.76137527665
2380,29376.60525643348,-33221.74131624246,134943.19579487693
2381,30120.71643440316,-35511.891291955544,135524.4172878429
2382,30712.85340996427,-36208.318600131184,135508.25999497744
2383,14229.089151817461,-68653.41069005082,132461.57965501136
2384,11282.67915451953,-41929.99982711707,92747.86490951429
2385,25913.30407127645,-42776.834342932336,138149.61655373743
2386,-5793.501275465734,-53174.945913518255,123326.1500042855
2387,12423.926063583871,-47822.22426760822,136127.227868539
2388,245.69062377088756,-27105.86448383649,115235.80714757912
2389,24011.61117473055,-31276.3063999426,133056.46777735284
2390,5979.758870473534,-32896.46630277377,127656.69580364696
2391,12398.89108323146,-51475.778359449905,136422.60639832288
2392,1092.5615418270525,-66736.32823196138,98602.41460784078
2393,7388.694148686349,-27116.0912490968,116217.05053070391
2394,28321.534351295675,-33369.51781198994,134842.06171154891
2395,-10018.614877078213,-52886.63886547514,119070.1685760177
2396,13097.5057405065,-28726.45993756702,124847.19859625281
2397,-6400.9539057218835,-33337.176630386486,121887.7026453019
2398,26720.969669811333,-32203.416267767614,134057.09639134994
2399,28402.666961550134,-37650.441414820394,136005.00441101036
2400,-13428.748881288302,-58235.42277854075,104548.63002944933
2401,3999.915415518381,-29606.17138934368,122501.83445152684
2402,25932.741964936602,-41506.37655299828,137574.9517785041
2403,2966.5088017975777,-68984.50424288733,99409.2616678465
2404,10989.110128168577,-29494.403657642488,125163.54519348626
2405,17031.49606442212,-54090.78489180839,138029.2648240011
2406,-5301.339737151147,-33081.98464285679,122000.8186527941
2407,56075.955630713004,-34428.032050219976,123786.64369791897
2408,28459.665942933014,-35261.365211920434,135458.45960146224
2409,27884.81399211421,-36426.15422849297,135705.44322292187
2410,19658.130042289627,-33395.86824943851,133738.76578519767
2411,23799.221787640035,-39912.147165014416,137094.90425358413
2412,26763.443455314886,-35026.874786862936,135210.51912293312
2413,23114.635642860252,-41933.98275189474,138051.19070687206
2414,59843.63508554593,-58108.02789900268,102709.7600693273
2415,22158.28290626108,-44841.27541027252,138896.39410451034
2416,4905.541499142131,-36146.404111910866,129278.88390213852
2417,8442.176627582607,-28853.198011725344,122465.42756338725
2418,9045.79885630353,-31482.89815645256,127669.58759408529
2419,11091.768264431039,-31018.03373811527,128185.4989296146
2420,12707.365921886956,-30283.2739178497,128206.72838298515
2421,24197.39035822688,-37646.128243764164,136072.40190985898
2422,17282.383753625985,-34516.97473404574,133703.19718319917
2423,22606.836896239307,-46132.62261170998,139309.80585346924
2424,9060.293581654747,-30308.07657294228,125953.99432717629
2425,13018.477621223876,-31139.14074313513,129487.50513158907
2426,14327.508371507998,-31638.021412127262,130656.27137008133
2427,21084.77618273684,-38731.62960231899,136565.54033601555
2428,10679.047805599555,-33182.82817084427,130416.83217807554
2429,2953.6917040372127,-32810.566277687714,125914.57676809514
2430,12397.323638555275,-35974.48977064767,132809.69844757966
2431,21906.602498325556,-39472.44693178882,136951.39237220242
2432,8161.179247408999,-34433.83868513234,130032.93167646305
2433,2359.127110317255,-34287.60770953078,126270.81945244572
2434,10161.036864485119,-35951.76868312443,131834.66626423103
2435,4252.974731048925,-32668.913405704778,126688.07707997551
2436,3573.9723802509884,-34692.70976339368,127444.11027912762
2437,17586.75341629646,-41232.54679747562,136942.09390122246
2438,5917.043506605368,-36869.06794104405,130325.48799141993
2439,7122.680497559513,-37798.7659700192,131287.35392750942
2440,15233.016999196792,-42837.76910582389,136421.6274407539
2441,22734.321436424205,-55449.65794174787,91769.53772458424
2442,-2999.262054516031,-69782.88530052558,110374.82947814892
2443,18531.98722446644,-70305.99362832418,95787.54758826997
2444,16509.801570793737,-42931.692896867535,136989.35913903854
2445,21637.49895317924,-80247.1454586987,127249.13320923418
2446,23448.08328291629,-57656.4256617896,92081.81620826182
2447,18816.380724162264,-80056.11699187531,121115.36040934776
2448,59129.84484186638,-34667.884854448115,120875.38073549338
2449,5366.44169685822,-37656.444236523384,130465.49404994551
2450,5143.32473068575,-46184.03190140983,92474.72517443549
2451,11970.283520477347,-59247.25797669972,134654.8465454758
2452,-4633.2806009558,-61052.56757905997,95518.81566165797
2453,-4297.463926566153,-66137.26744984691,119924.26485823888
2454,22860.493521761608,-67834.36714017465,136565.1460294844
2455,19392.521538885452,-75436.22681741448,131553.36309115897
2456,60210.221588418,-40373.28311671081,104748.34572843442
2457,-7277.7453460304305,-34336.39755766848,122241.0987171039
2458,-19728.105863774847,-44067.96255893236,112230.76950444968
2459,-18529.766311927327,-48042.22475731349,106286.74118104555
2460,13073.042431330765,-54957.306796495526,89966.44814189279
2461,-5705.4935097046555,-34221.021733298294,122324.23377715693
2462,58643.502417945485,-34090.32956011003,115821.37952472617
2463,4833.22435266687,-42068.32302189552,131921.37428238898
2464,2412.5387036350776,-36990.33632287346,128050.05571828375
2465,1801.8699732932532,-35628.48721394849,126648.03963886638
2466,-11852.667408296142,-35523.682238601265,123913.78023647021
2467,-20288.501014526842,-41664.22413246424,116238.43111217416
2468,24213.19541948128,-65910.24247185368,93401.55212363819
2469,-15752.225415136529,-43210.4568843555,121225.53355784177
2470,-17512.593701556638,-46407.90626491574,108320.2535867553
2471,-16404.28733232927,-38031.35149105818,121877.12092813749
2472,23751.174600028557,-61303.22904847922,92157.04857174076
2473,2421.786079022181,-58760.771760768,128129.85151944337
2474,-9379.78090367995,-36339.12570164552,123536.18674519131
2475,-8341.166103507909,-35243.68799834839,122701.36378485338
2476,1131.5817391312853,-35416.5198278063,126019.90404597203
2477,-17594.90753525489,-46014.13509373732,108403.42985931078
2478,19373.334719715775,-63224.265291680735,92394.1578121083
2479,-17846.153295241955,-45796.41693520159,114782.72682992133
2480,12553.297584670965,-79357.64506043792,102064.06017937472
2481,63016.98229681064,-53537.49415790865,108115.14304985244
2482,1696.6396955182934,-55651.11089753339,129542.17181696882
2483,-6762.291893435563,-36075.71664517798,123283.43078013461
2484,-10653.390403484153,-47197.3875551605,124325.4803169737
2485,21843.80296682354,-69310.52621758156,94815.17307888294
2486,-17513.652328039512,-51463.857264603816,104107.56311629579
2487,-17576.36072601073,-45681.89042221285,108001.43258182639
2488,60372.27288458287,-57617.0369276843,103232.03001320185
2489,20490.756990894697,-56834.55225231269,91536.65837649303
2490,-16749.391665935244,-43589.01756791035,120202.91470791202
2491,11667.358919473705,-78569.76203471012,100951.0548246009
2492,-17464.1847152954,-42946.3896154222,119640.02539013978
2493,-10404.945586302612,-38355.59191035022,124412.43948589878
2494,-6918.777892463669,-54588.803674781426,121469.70021087128
2495,-9373.227526053332,-37810.10224244246,124116.07177450911
2496,-11514.998749148861,-39261.80772463321,124460.18267278532
2497,14867.125954069743,-59483.1258099117,90779.37571085189
2498,-10125.80440639054,-52354.12292101002,119751.69803104727
2499,6253.678075709205,-44025.71931746632,132822.08083996497
2500,-15864.663521338452,-48220.01044038565,115788.19186648329
2501,-15665.198266142017,-48783.781170460454,112601.10123546782
2502,-17562.09124803117,-43961.5742829797,119322.07698336853
2503,-16144.423983356419,-46515.22331255105,119342.50433849248
2504,-17100.13851351314,-45480.65441950857,119160.30389810138
2505,-4660.116369836377,-41674.92210733644,127042.97337986546
2506,-16102.331860730537,-45765.4993436831,120133.49811971531
2507,12258.276003746867,-51518.12663018181,90396.93301236055
2508,-3898.4354483324405,-45296.92562649831,128800.74724915934
2509,14668.738240627323,-76949.17110426282,124242.88843657957
2510,55458.913642979,-40481.52460993827,96389.14834599616
2511,-9756.03751668592,-48431.96937642812,124323.13332118357
2512,59199.15468871793,-38454.02200802115,104010.69347340609
2513,16844.63736916335,-68411.08039177897,134062.75467567495
2514,15515.80556233577,-52664.97981305807,90431.54550219979
2515,15733.920939909643,-59058.80725828769,136365.00005537542
2516,59386.7767548876,-49525.766718296065,100262.31058841142
2517,-1567.164870196554,-50716.644083564264,130142.01339562377
2518,11275.868537073036,-54108.85528752362,90074.65694594379
2519,2769.056159737024,-53177.3351795526,132133.25567192546
2520,62693.36135159938,-54049.290618489096,107102.9147873591
2521,-4749.240041045268,-51010.74938247234,126647.67659294902
2522,6583.897432144118,-55563.578265641896,133134.4601596162
2523,53512.86414696442,-40988.954616048504,130042.24638370334
2524,10506.665351386178,-60500.94562408452,133321.18847000733
2525,62017.52818541015,-48926.85094486121,106267.5444456991
2526,-3905.136478169935,-57370.765681229015,123087.15208530097
2527,19382.8382145467,-83107.57597010926,108065.65588153085
2528,17239.84961021947,-81374.89226513267,104413.82128184136
2529,11912.205490741713,-78472.21128427889,115542.59306245559
2530,22570.423189335535,-57437.218434406204,92019.4055985914
2531,-15396.75069893492,-51723.73829755639,108650.19091472405
2532,-13616.76990670162,-57967.197600914915,102534.76679305172
2533,14328.687165228539,-80029.5651401034,102337.36721672806
2534,-13140.148353746996,-57263.64127123988,108314.39441475255
2535,14979.887078681324,-79241.60164227325,100487.20739170953
2536,6114.882626711326,-76018.01723546318,114083.53411486503
2537,12160.177014598998,-38338.46948524702,93360.09037453473
2538,15562.877852509608,-80956.6207524221,105612.91939087906
2539,24366.21025596953,-78027.36372965653,99509.14699774563
2540,10438.540659075115,-77612.88443546744,110298.41252450686
2541,17945.008194547398,-79365.36509688207,100769.72901319065
2542,-12083.441473483399,-57390.167697245764,91863.67077484055
2543,57588.7256582956,-47365.60765343695,99023.23778998145
2544,-1762.1206299237667,-69427.84581422851,107030.6234558243
2545,3422.4525792161817,-67760.1333946812,97945.06453259161
2546,-8895.402046941566,-55685.327855583724,87068.30943140462
2547,16891.000568251337,-80155.77281013169,101550.19119642116
2548,-4981.522875537195,-43022.24863415768,91513.9711272453
2549,7192.489442406726,-75192.51834601103,107956.56973048359
2550,18218.72794400334,-54626.02638784519,90879.12770175717
2551,11919.1328004422,-78590.3178611059,109352.73589183939
2552,19406.552320980863,-77658.72407164048,99380.88490009331
2553,308.30543441376034,-70719.84585686708,108051.56190875566
2554,25290.792544519143,-68041.25290813876,94213.01781691973
2555,21042.36641435279,-77624.12006071286,99323.38276614794
2556,11831.141832486133,-50418.93981851221,90419.61485083593
2557,18611.07076810046,-78772.52469881486,100091.52850320034
2558,16290.686856494925,-78900.4176139932,100202.20950972162
2559,17978.644532774506,-77211.03605704101,99161.39183431533
2560,15517.864187131483,-77952.84426743443,99506.97468591217
2561,12792.786187883827,-78042.42995865608,99455.76946411641
2562,15815.192961239121,-76163.6235582984,98816.45913823272
2563,17368.16818076498,-76400.2095744049,98734.86634212197
2564,17956.30171543583,-76184.89759391912,98593.93050266511
2565,13577.845074429359,-75799.98774364646,99000.76874208011
2566,-15068.67838293701,-49659.768058032154,111643.8754643341
2567,-11221.056494186036,-44047.26059218423,84237.56814307257
2568,-11319.180720190909,-47516.74215547691,82048.21247316389
2569,-11195.226510670449,-52578.13782242259,81674.50739119425
2570,-10663.55700358675,-42171.08590035975,87006.97478716637
2571,-11362.910537249138,-49345.391718275816,81069.42389650691
2572,-10046.672534380808,-40552.31827937406,90577.37182849474
2573,-17278.048040414167,-53145.32177869141,100809.12568198045
2574,-15340.608107282613,-56082.35706477834,88408.28259019289
2575,-10626.33684302642,-47275.23658055258,82918.62490580068
2576,-16018.934290431493,-55891.902444783576,95004.60585130281
2577,63037.32025177111,-51950.544691037605,108577.31863505766
2578,-16374.043884024928,-55954.307261142305,89995.80746319317
2579,-14119.083634078383,-56117.49524904485,86889.7560685351
2580,-10303.880217670441,-43530.18373988542,85758.36366765923
2581,-10404.587814659577,-51193.55349108968,81843.07435688982
2582,-11422.187682140548,-54590.302690090415,83212.50871621424
2583,-10161.879806421986,-44849.0919860608,84882.81507056834
2584,-14623.845826669945,-56724.82649813694,98967.68232229982
2585,56873.21285608039,-50615.56633202514,97830.91325473062
2586,-14085.028591462424,-56808.677125775204,92194.33957485747
2587,889.9927193861186,-69106.48400812595,103642.77039975114
2588,14752.86954062694,-26030.64913747376,103687.5252089102
2589,-8833.133215314909,-45514.52142504231,86049.39710340601
2590,-9789.532834523878,-50706.343356674035,82536.53051519538
2591,-9278.758108990367,-53745.44383830117,84862.59231097679
2592,60088.53975539495,-44784.3227806175,125877.13614783117
2593,-8223.646464282765,-54473.76994484703,86563.01944936515
2594,-8050.651138509924,-57227.39167842931,90068.83380781712
2595,-8461.155618515835,-58330.092819806596,92199.73273436801
2596,-8854.389229939421,-47556.07735244061,84782.24175130668
2597,14333.7291105264,-32753.631259630856,95851.79003774004
2598,-8689.826576186393,-52394.143508802495,84661.63502877869
2599,-4124.777881125302,-69430.53568415195,114699.3482664513
2600,-7834.153051753612,-48605.17824305846,85443.25109413629
2601,-6875.891593026423,-54708.44445322562,88051.57756201524
2602,-8023.194566618976,-53818.28386679284,86246.62185338426
2603,-6619.062359168108,-58869.59770392193,93092.61416482931
2604,-4127.156725230914,-26232.650818506616,114678.31764006143
2605,30286.262189435,-30463.076257441902,95859.74133246837
2606,-10664.671883070137,-25489.077098498336,111773.18980722858
2607,27762.487941762527,-33191.576056331694,94288.85557522641
2608,-4172.141698146362,-32126.720984054933,122301.28533619802
2609,-710.8400039848907,-30930.824526402757,122624.14071273767
2610,12845.000338745136,-29515.134962454053,126592.20164414028
2611,1813.6035354843095,-31189.140049361304,124103.22085196043
2612,-7063.406123955939,-26085.02974105481,116854.50450768146
2613,-11899.536223480582,-30033.04261365482,103245.56072833193
2614,-10543.456472446938,-30433.619794715556,102014.8560714029
2615,-7460.825122485935,-25611.707011936105,114129.9569522277
2616,-11664.751805122141,-28504.85019718372,105386.79022646525
2617,-661.8452259571745,-32765.061639072344,123864.91943941345
2618,-6479.981075918678,-25920.679830659144,115759.45178254762
2619,1068.903822816056,-26890.407532609974,114175.92018610064
2620,3317.0777469455975,-30333.15494943015,124017.64868535796
2621,-2204.7460429768194,-28457.837457080004,118439.4813608228
2622,-5304.8043036245745,-66706.95034306249,118968.07196378917
