Points_0,Points_1,Points_2,Points_Magnitude,meshID
43279.5,-44028.7,81604.5,102328,17726
51407.9,-40650.3,78968.2,102622,17754
50828.1,-40590.6,78380,101855,17755
50794.4,-40149.2,78990.6,102135,17756
50006.5,-39578.1,78840.7,101405,17757
50227.1,-40089.6,77817.6,100923,17758
52321.9,-17340.1,104709,118331,17782
51249.7,-17285,104623,117776,17783
51994.3,-17616.4,105831,119222,17784
51091.3,-17679,105836,118845,17785
50331,-17753.4,105387,118130,17786
50661.4,-18267.7,106450,119297,17787
49119.4,-18264.8,105533,117828,17788
49728,-18460.9,106487,118967,17789
49656.1,-17340.1,104593,117073,17790
42928.3,-39339.5,82151.4,100694,17797
42223.9,-40050.8,82427.8,100902,17798
42209.6,-39129.5,82718,100772,17799
41569.9,-40308.5,83151.3,101326,17800
41053.2,-39255.3,83339.4,100855,17801
67416.6,-16641.9,108076,128462,17867
67297.8,-17502.5,108486,128859,17868
67715.2,-17195.7,107352,128084,17869
67542.3,-18466.9,107674,128439,17870
50189.7,-34680,86413.5,105778,17920
49768.8,-33779.1,87047.8,105808,17921
50594.9,-34591.5,87658.4,106960,17922
51156.5,-34967.7,88615.8,108132,17923
50749.7,-34309.6,88475.8,107613,17924
50851.3,-33684.9,89182.5,108046,17925
50384.8,-33646.8,88206.8,107010,17926
49625.1,-33017.8,87797.5,106119,17927
61450.3,-19225.4,110244,127669,17955
62606.4,-19347.8,110369,128356,17956
62080.5,-18011.7,109802,127416,17957
63266.4,-18589.6,110402,128596,17958
64672.3,-25397,105726,126513,17996
65075.7,-24710.8,106288,127054,17997
64270,-24935,106753,127077,17998
65452.2,-20670.3,110700,130253,18040
65656.5,-19537.9,110691,130173,18041
64923.6,-19305.9,111292,130283,18042
65598.6,-18553.3,110622,129941,18043
56971.3,-50791.4,97457.8,123788,18052
58018.3,-27264.8,101507,120055,18090
56762.5,-27003.1,101581,119456,18091
57535.8,-26503,101030,119247,18092
59184.1,-27609.4,101281,120511,18093
58885.2,-26803.2,100791,119769,18094
62345.6,-24478.5,99623.6,120046,18243
63359.9,-24517.5,100389,121217,18244
62634.6,-25220.5,100571,121135,18245
63893.6,-25237.5,101013,122160,18246
62978.4,-25645.5,101304,122010,18247
62232,-14375.5,107031,124640,18363
62989.2,-14319,106370,124448,18364
61587.3,-14533.2,106154,123584,18365
63035.7,-14099.8,105310,123541,18366
62107.2,-14147.7,105211,122991,18367
61164.8,-14636.9,104809,122231,18368
61756.7,-23902.1,99338.5,119387,18369
62207.6,-23637.8,99878.9,120018,18370
62079.2,-22840.6,99610.4,119573,18371
45620.9,-31183.9,91641.1,107013,18453
46469.3,-31302,92186.3,107877,18454
46971.9,-31131.3,91599.3,107545,18455
47119.6,-30894.6,92603.5,108398,18456
47626.1,-31229.6,90012.1,106516,18457
46862.8,-31399.6,90482.7,106626,18458
47791.4,-31053.7,91160.8,107511,18459
46497.4,-31469.8,91142.5,107048,18460
54026.2,-47622.8,78321.7,106400,18517
53453.2,-47912.6,79144.1,106849,18518
52918.6,-48178.3,78002.3,105858,18519
52451.1,-48527.7,79695.3,107039,18520
52681.4,-48494.7,78756.7,106441,18521
51821.5,-35923.3,94663.4,113741,18547
52294.7,-35849.2,93896.2,113298,18548
51387.9,-35642.7,93704.9,112658,18549
51703.2,-35217,92828.3,111940,18550
52780.9,-35809.5,92404.8,112280,18551
52345.4,-35028.2,91721.5,111265,18552
40227.8,-38578.2,84686.4,101382,18626
41192.7,-38306.9,83735.4,100876,18627
41191.4,-37292.5,83848.2,100588,18628
41226.6,-36752.2,84747.8,101156,18629
40494.8,-37548.3,85003.6,101367,18630
40820.3,-34321.2,86759,101840,18636
40268.3,-35323.9,86245.5,101526,18637
40293,-34865.9,87038.7,102053,18638
39134.7,-35204.3,87049.9,101728,18639
38331.5,-35410.2,87851.4,102181,18640
38453.8,-36341.8,87392.8,102161,18641
39189.2,-36658.3,86669.4,101937,18642
39823.5,-35920.7,86251.7,101566,18643
39902.8,-37008.4,86179,101925,18644
40454.2,-36505.3,85514.7,101400,18645
42550.6,-26315,98093.3,110115,18760
43595.6,-26100.3,98235.5,110598,18761
42942.5,-26887.1,97864.6,110202,18762
43945.8,-27068.3,97777.9,110564,18763
47229,-36025,83520.1,102489,18771
47845.5,-35669.8,83990.1,103033,18772
48155,-36474.5,83187.4,102808,18773
49073.9,-36711.5,83399.7,103496,18774
48539,-36279.8,84048.6,103617,18775
48458.8,-35757.4,84530.8,103790,18776
46461.4,-34683.6,83377.1,101555,18777
46284.1,-33494.2,84560.1,102051,18778
47503.4,-34362.4,84378.3,102747,18779
48194,-35015,84513.1,103398,18780
47123.5,-35292.6,84100.4,102660,18781
46552.2,-36237.9,82877.4,101730,18782
39755.7,-41464.9,85825.1,103275,18791
40627.2,-42889.5,85296.1,103757,18793
40584.6,-41913.8,85458.1,103474,18795
59669.7,-26832.2,101171,120482,18807
60455.8,-27542.4,101822,121578,18808
61244.7,-26182.7,101585,121474,18809
60827.3,-26810.9,101988,121739,18810
60316.2,-26418,101264,120791,18811
61666.2,-26730.4,102137,122267,18812
61270.9,-27960.1,102306,122484,18813
54234.8,-17630.3,104317,118888,18834
53070.1,-17552.7,104621,118617,18835
54007.6,-17724.6,105469,119811,18836
52899.8,-17565.2,105570,119382,18837
53202.2,-18230.2,106559,120489,18838
53493.3,-18155.2,105968,120085,18839
59015.4,-25220.4,99870.1,118714,18978
58161.4,-25161.6,100443,118763,18979
57746.6,-24654.8,99848.1,117950,18980
57457,-25534.3,100608,118639,18981
52844.3,-34041.8,102117,119913,19105
52082.3,-33505.4,101581,118970,19106
52425.1,-33563.2,102613,120018,19107
52351.1,-32777.9,102390,119577,19108
51329.9,-33341.1,100505,117676,19109
51322.4,-34275.7,101138,118481,19110
52075.7,-34451.5,101257,118961,19111
51012.5,-34113.1,100012,117339,19112
51486.5,-34752.2,100474,118125,19113
51216.7,-34950.5,99815.6,117507,19114
51302.1,-35732.3,99670.7,117656,19115
52140.1,-35617.7,100326,118543,19116
51688.2,-36265.2,99961.3,118233,19117
52133.4,-36717.4,99897.9,118514,19118
53001.6,-35998.3,101199,119776,19119
52307.7,-36399.9,100651,119129,19120
52730.6,-35219.8,101409,119602,19121
50441.4,-35130,99211.3,116710,19122
50226.8,-34409.5,99544,116687,19123
53180.1,-47318.4,84138.3,110211,19149
53245.8,-47341.1,83062.9,109434,19150
53887.3,-46827,83763,110058,19151
54733.4,-46211,83908.8,110326,19152
54932.4,-46194.2,82958.3,109698,19153
54144.8,-46556.7,82796.3,109336,19154
55064,-46359.3,82074.8,109167,19155
54548.9,-45158.3,79222.2,106259,19172
54257.5,-46073,78634.3,106066,19173
54009.8,-45371.9,78618.6,105625,19174
53664.1,-45474.8,78183.2,105168,19175
54327,-46375.4,77921.9,105707,19176
61710.9,-43875.7,105521,129877,19220
61406.3,-44579.5,104580,129209,19221
61401.4,-43499.1,104761,128985,19222
50638.4,-47267.1,77127.7,103668,19277
50559.6,-47888.9,77953.1,104529,19278
49977.8,-47297.6,78292.8,104233,19279
49093.6,-47449.6,78738.5,104218,19280
49865.3,-47838.4,78828.7,104829,19281
47796.3,-31541.1,96524.7,112233,19318
47589.1,-31226,97326,112748,19319
48304.8,-32154.1,97144.1,113156,19320
48216.8,-31404.8,97970.2,113619,19321
48584.3,-32182.4,97991.7,114011,19322
47538.8,-30528,97703.1,112862,19323
47359.1,-30626.3,96597.2,111856,19324
47216.6,-30846.8,95328.1,110763,19325
47940.5,-31877.6,95456.4,111474,19326
48537,-32499.2,96573.4,112865,19327
66313.7,-14668,104939,124999,19328
65511.3,-14712.6,106071,125536,19329
66585.9,-14951.2,105892,125978,19330
64963.5,-14056.3,105804,124949,19331
65156.7,-14357.8,105088,124479,19332
65545,-14358.4,104161,123902,19333
40168.4,-28390.7,95540.8,107460,19388
40588.8,-27363.5,96078.8,107830,19397
58170.9,-16692.8,108272,124038,19435
57787.1,-17727.5,109097,124723,19436
58696.7,-17245.3,109126,125105,19437
58537.4,-18025.2,109643,125591,19438
59555.4,-17639.2,109200,125629,19439
59295.6,-16644.9,108603,124850,19440
59908.7,-16781.1,109251,125724,19441
58478.3,-15861.7,107525,123422,19442
66201.1,-20380.8,110291,130238,19635
65509.8,-21382.3,110352,130101,19636
66846.6,-20892.5,109554,130027,19637
66198.5,-21234.9,109859,130008,19638
65913.2,-22179.3,109865,130026,19639
53874,-37643.4,91023.7,112271,19655
53090.9,-38080.4,89757.5,111019,19656
52997.1,-37375.2,90399.5,111255,19657
52806.5,-36835.1,89557.7,110299,19658
52528.4,-37750.8,89017.3,110038,19659
52098.3,-36546,88872.9,109308,19660
52261.4,-38004.1,86747,108169,19661
52077.8,-37451.9,87531.5,108520,19662
52781.4,-38359.2,88118.6,109646,19663
52087,-37221.9,88331.4,109092,19664
55267.6,-45438.2,82110.6,108910,19669
55443.7,-45271.1,83285.5,109818,19670
55375.3,-44607.2,81904.5,108465,19671
54965.7,-44411.4,82766.2,108829,19672
54694.9,-45224.1,81495.8,108066,19680
55078.9,-44584.2,81049.2,107659,19681
54891.7,-45788.5,80895.5,107953,19682
59808.4,-36925.2,105674,126915,19700
60119.2,-37902,106214,127798,19701
59711.5,-37777.9,104849,126436,19702
59245.4,-36151.4,104053,125076,19703
59382.8,-36528.9,104793,125866,19704
59330,-37020.6,103865,125214,19705
39964.1,-37772.5,85853.2,101954,19762
38329.7,-37034.5,87173.5,102176,19763
38794.7,-37412.6,86560.8,101968,19764
39201,-38059.2,86208.3,102064,19765
50911.6,-44909.8,75594.6,101604,19802
49969.7,-44696.4,76007.9,101351,19803
50255,-43891.5,75547.9,100794,19804
48521.7,-45154.6,76154.8,100960,19805
49566.9,-44145.2,75753.3,100719,19806
49013.9,-45954.3,76246.6,101625,19807
47763.3,-46171.6,77167.8,101823,19808
48856.6,-47125.7,76744.1,102457,19809
50087.4,-46393,76600.8,102610,19810
50318.2,-45544.6,76221.5,102059,19811
45684.4,-31328,90335.5,105967,19840
45008,-31533.3,91130.5,106418,19841
45398.4,-31770.2,89068,104897,19842
44958.5,-31676.6,89938.1,105421,19843
53029,-44348,88882.4,112601,19889
52892.8,-44938.8,88387.8,112381,19890
53381.5,-43986.4,88239.5,112119,19891
53374.8,-45540.6,88012.8,112557,19892
53562,-44389.3,87391.9,111699,19893
52878.4,-45816.6,89185.7,113355,19894
60978,-23448.2,99020.7,118631,19991
52053,-34551.8,91070.2,110441,20004
51795.3,-34312.9,90468,109748,20005
51419.9,-33986.6,89985,109071,20006
51156.8,-33415.4,90517.4,109211,20007
50638.2,-32872.3,90027.1,108396,20008
60661.6,-25277,100010,119669,20030
61613.4,-25082.8,99964,120076,20031
60894.9,-25768.2,100786,120540,20032
61833,-25727.1,100993,121181,20033
62226.5,-26064,101632,121986,20034
45312.7,-39634.2,79249.2,99521.6,20139
46113.5,-40221,78017.2,99150.7,20140
44747.1,-40788.4,78888.1,99445.1,20141
65390.4,-14800.7,103101,122983,20213
64398.9,-14332.5,103107,122408,20214
65071.2,-14151.2,103546,123111,20215
63988.3,-13575,103316,122282,20216
40908.3,-44259.3,85523.6,104626,20251
41435.5,-44891.1,84969.3,104651,20252
41323.9,-43517.8,85129.6,104156,20302
41685,-43136.6,84730,103815,20303
41417.8,-42508.9,84781.5,103491,20304
38131,-35077.2,88798,102808,20335
51263.1,-34759.2,89376.5,108739,20336
51825.7,-34993.2,90113.2,109685,20337
58031.6,-19669.8,110053,125961,20376
56683.9,-19711.1,109785,125117,20377
57483.6,-20405.9,110675,126371,20378
56670.3,-18745.7,109003,124276,20379
57576,-19111.6,109585,125256,20380
55710.5,-19167.3,108891,123807,20381
39454.4,-40723,86161.8,103145,20429
40252.8,-41065.2,85025.9,102645,20430
39855.9,-40351.5,85504.5,102605,20431
39603.2,-39877,85995.7,102732,20432
40198.3,-39549.1,85324.1,102275,20433
41432.3,-41093.3,83612.9,101963,20434
40971,-41695.7,84434.3,102695,20435
41079.1,-40395,84118.4,101957,20436
40611,-40429.9,84605.1,102185,20437
66698.9,-21049.4,104448,125703,20475
66479.7,-22223,104866,126136,20476
67005.6,-21942.2,105667,127030,20477
66095.1,-23427.1,104600,125931,20478
66796.8,-22856.5,105978,127340,20479
67655.7,-22830,106611,128314,20480
53283.8,-36735.9,91902.7,112405,20500
52671.5,-35840.6,91512.2,111505,20501
53006,-36473.4,90793,111280,20502
52476.8,-35906.8,89988.5,110186,20503
52415.9,-35380,90779,110635,20504
53867.6,-37765,92283.6,113332,20505
53902.4,-37389.8,93564.1,114270,20506
53272.5,-36615.9,92729.4,113037,20507
52993.7,-36445.4,93476.3,113465,20508
47008.1,-18259.8,103374,115019,20532
45959.7,-18573.3,103174,114465,20533
46749.7,-18641.5,104623,116099,20534
45071.5,-19490.6,102777,113905,20535
44946.4,-19339.3,103767,114725,20536
45986.5,-19088,103938,115249,20537
45681.5,-18379.4,104860,115846,20538
65389.6,-14836.6,108021,127140,20637
65517.8,-15440.1,108618,127784,20638
66576.6,-15407.1,108394,128137,20639
67453,-16877.4,105052,125979,20640
66803,-17267.2,104669,125365,20641
67024.2,-16026.2,104381,125078,20642
66219.6,-15981,103545,123944,20643
66649.7,-16958.2,103716,124446,20644
65721.9,-16138.7,102472,122802,20645
65950.5,-15378.6,102489,122841,20646
65939.8,-16753.8,103073,123502,20647
65066.8,-16776.4,101969,122118,20648
65602.8,-17402.6,102247,122723,20649
66641,-17875.8,103022,123992,20650
54731.2,-23257,112790,127507,20679
52769.7,-43451.2,91950.4,114575,20774
52788,-43966.9,90982.4,114006,20775
52526.3,-42939,91214.3,113679,20776
52926.4,-43810.8,90051.1,113269,20777
52856.3,-43047,89768.8,112718,20778
52910.4,-43190.3,90624.2,113480,20779
53198.2,-42396.6,89797.1,112655,20780
52723.1,-44771,90572.6,113963,20781
65561.9,-24322.2,105526,126593,20790
65325.2,-24215.8,104721,125779,20791
55996.9,-26088.2,101116,118493,20792
55621.3,-26928.6,101654,118964,20794
54813.3,-44205.8,80201.8,106729,20801
54235.3,-44312.5,79480.9,105935,20802
53910.5,-44389.2,78904.3,105369,20803
53041.6,-42589.1,78750.2,104062,20804
53491.5,-42928.1,80079,105436,20805
53763.5,-43457.2,79192.1,105121,20806
54105.6,-43422,80102.9,105969,20807
55062.9,-44124.8,83538.5,109351,20826
54870,-44826.3,83923.5,109833,20827
55220.9,-44529.6,84700,110482,20828
54408.2,-43589.3,84312,109402,20829
60410.8,-42592.6,103954,127554,20858
59929,-42938.9,103174,126807,20859
59965.9,-41885.5,103044,126366,20860
59516.4,-42524,102416,125855,20861
47033.2,-46910.5,81030.4,104779,20889
46362.3,-46170,80778.3,103953,20890
47193.1,-46394.8,80223.1,103997,20891
45600,-46315,81533.7,104270,20892
46472.7,-46793.8,81586.2,104908,20893
55454.5,-23686.6,112505,127647,20894
55701,-22975.3,112015,127192,20895
55017.4,-22402.4,112223,126976,20896
56174,-22317.2,112090,127349,20897
57187.9,-24179.4,112555,128545,20898
56603.4,-23060,112383,127928,20899
56296.3,-23869.2,112366,127926,20900
57389.4,-22231.8,112019,127813,20901
41944.9,-31983.5,89197.5,103627,20933
43449.7,-31942.9,89331.5,104347,20934
42676.9,-32333.7,88440.7,103385,20935
44490.3,-31959.1,89144.7,104631,20936
43944.9,-32149.2,88332.6,103766,20937
58043,-23850.9,99091.1,117290,21021
58827.6,-24245.5,99897.7,118440,21022
59007.2,-23488.1,99426.9,117980,21023
60230.9,-22697.6,99216.6,118266,21024
60041.1,-24076.3,99471.4,118656,21025
53649.5,-46650.3,93613.4,117550,21026
54185.6,-47513.2,94499,118843,21027
53943.7,-47475,93348.9,117804,21028
54748.5,-47756.3,95380.1,119898,21029
54409.9,-48434.8,94981.7,119699,21030
55042.6,-48989.6,95845.6,120897,21031
55156.5,-48104.5,96235.5,120903,21032
55020,-46882.2,95926,120112,21033
54194.3,-50027.8,94716.8,120046,21034
54217.1,-48664.3,94134.5,119034,21035
54485,-49251.1,95197,120236,21036
47632.9,-46088.3,78839.6,102999,21040
48331.4,-47028.9,78052,103149,21041
47848,-47057.4,79369.2,103939,21042
47391.2,-45893.7,79508.6,103314,21043
43836.9,-33564.3,86066.5,102253,21059
43243.3,-34048.5,85482.6,101669,21060
42390.1,-33807.1,86099.5,101750,21061
42707.8,-34534.4,84785,101020,21062
56332.1,-37521.5,100093,120830,21140
56315,-38630.9,99793.3,120923,21141
55682.7,-37854.8,99278.3,119957,21142
57865.6,-39247.9,101985,123652,21143
57308.9,-39288.9,101096,122672,21144
57132.2,-38581.1,101726,122885,21145
57075.2,-37325.3,101829,122556,21146
56630.6,-38276.9,101159,122087,21147
56298.5,-37477.4,100925,121490,21148
56618.5,-36652.2,101605,121953,21149
56463.5,-38739.1,100525,121631,21150
46979.5,-51597.1,86763.2,111343,21262
45957.3,-51018.7,86381.1,110348,21263
46898.8,-50507.2,86279.9,110430,21264
45810.8,-50110.4,86108.7,109656,21265
46467.4,-49977.4,85612.4,109483,21266
45385.6,-49932.6,85391.6,108834,21268
47811.4,-51157.2,86018.1,110915,21269
60830.2,-28034.7,109660,128497,21332
61279.7,-28093.8,107032,126492,21333
61603.3,-27703.7,107618,127059,21334
61271,-27988.2,108817,127979,21335
61561.2,-26821.2,109391,128357,21336
61675.3,-27394.5,108474,127753,21337
62172.3,-26157,108681,127911,21338
62418.7,-26895.8,107788,127427,21339
62384.3,-26091.3,107856,127301,21340
63064.6,-25983.6,107441,127263,21341
63116,-25295.4,108110,127716,21342
56289.8,-22996.6,99704.3,116783,21343
56728.2,-21690.2,100071,117059,21344
57174.3,-22442.9,100047,117397,21345
57844.7,-21651,99758.2,117331,21346
55595.6,-21499.5,100313,116687,21347
56506.9,-20820.1,100909,117512,21348
55724,-20368.1,100997,117134,21349
54795.6,-22358.2,100075,116265,21350
55823.8,-22154.1,100206,116826,21351
59411,-48120.9,100116,125970,21354
58789.6,-48635.3,99686.7,125535,21355
58615.3,-49407.6,99000.6,125212,21356
58885.8,-49347.3,99775.1,125928,21357
45002.6,-32134.6,88392,104264,21409
52353.8,-40996,80199.1,104180,21454
53140.1,-41964.9,80991.3,105568,21455
52851.2,-42082.7,80034.1,104736,21456
52608.6,-41337.7,81941.1,105787,21457
51798.1,-18501.1,106879,120202,21495
51359.2,-18299.5,106249,119421,21496
52460.2,-18149.2,106315,119935,21497
45841.9,-38795.6,79760.3,99841.3,21501
46874.2,-39256.3,80113.4,100779,21502
47544.7,-38631.2,80311.4,101009,21503
48923.4,-38529,80465.5,101748,21504
48712.2,-39169.1,79537.4,101160,21505
49646.1,-39023.2,79722.5,101702,21506
44881,-47356.4,82848.5,105455,21507
45757.3,-47396.6,82313.3,105431,21508
45532.4,-48301.2,83059.4,106325,21509
45131.6,-46524.8,82261,104730,21510
44636.4,-46021.4,81947.9,104047,21511
44179.3,-46738.4,82518.3,104621,21512
48121.5,-39628.6,78645.1,100355,21515
48519.8,-39844.4,77909.8,100058,21516
64149.5,-24645.6,102877,123718,21533
64737.5,-23981.6,102660,123714,21534
64680.1,-24945,103465,124542,21535
65059.9,-23835,103632,124662,21536
64701,-24787.2,104312,125226,21537
65516.5,-23530.7,103899,125064,21538
52220.2,-19508.7,108872,122314,21549
52817.9,-20327.6,109584,123335,21550
53427,-20014.8,109115,123130,21551
53616.5,-19457.9,108391,122482,21552
54178.3,-19451.9,109337,123565,21553
55152.2,-18676,107838,122554,21554
54896.7,-19251.8,108543,123150,21555
54908.8,-18100,107064,121677,21556
54211.7,-18839.8,107816,122140,21557
53775.2,-18514,107151,121309,21558
52871.2,-18799.5,107166,120968,21559
53557.7,-19433.4,107561,121719,21560
52216.9,-19098.2,107464,120995,21561
53037.1,-19217.4,107883,121741,21562
64377.2,-25031.4,108727,128812,21605
63636.3,-24911.9,108236,128005,21606
64051.4,-25104.5,107553,127673,21607
66918.9,-23366.8,107984,129169,21608
66005.9,-24117.8,108312,129112,21609
66381.6,-24017.9,107456,128570,21610
65085.9,-24829.2,107962,128485,21611
65158.3,-24334.2,109223,129489,21612
66362.9,-23711.6,109063,129850,21613
65744.1,-24605.7,106831,127830,21614
64907.2,-24513.1,107003,127528,21615
55944.7,-24546.7,113195,128629,21626
57266.1,-25294.7,112941,129131,21627
56696.7,-26398,113402,129504,21628
56322.2,-25307.1,113457,129171,21629
57524.1,-26924.3,113283,129873,21630
59926.2,-47794,101225,126972,21652
59616.6,-47130.3,100745,126194,21653
59735.6,-43443.2,102269,126153,21657
60696.6,-43734.3,103038,127333,21658
48885.6,-41432.7,75903.4,99336.8,21688
49105.3,-42241.5,75628.4,99575.8,21689
47829.8,-42333,75566.6,98944.9,21690
48510.3,-42984.1,75577.8,99563.5,21691
49574.4,-42918.7,75445.1,99958,21692
49228.2,-36130.9,84229.4,104036,21729
48918.1,-35175.1,84879.6,104090,21730
50036.1,-35217.9,85451.6,105099,21731
49371,-34211.5,85697.4,104652,21732
48369.1,-34124.9,84876.4,103480,21733
51492.3,-47540.2,77380.8,104400,21785
51561.8,-48431.8,78017.3,105314,21786
49169,-33141.3,86720,105054,21792
48872.8,-32947.9,87447.6,105457,21793
48915.4,-32301.7,87849.7,105611,21794
48505.1,-32497.8,87073.7,104836,21795
48123.7,-32693.6,86304.2,104083,21796
59594.8,-26917.6,110616,128499,21799
59364.2,-26352.4,111157,128742,21800
59107.3,-26993.1,111622,129158,21801
58767.2,-26109.8,111880,129044,21802
60708,-26332.8,110066,128427,21803
60034.6,-25757.9,110905,128715,21804
59882.5,-26389.2,110107,128085,21805
59379.3,-25316.6,111664,128979,21806
51349.5,-48510,79437.5,106303,21811
53294.2,-46255.4,92905.4,116667,21812
53584.1,-48018.4,91993.5,116790,21813
53373.5,-46945.7,91979.6,116245,21814
54115,-48005.5,92541,117460,21815
53734.8,-49434.5,94104.4,119109,21816
53885.1,-49100.6,93152.3,118287,21817
47450.9,-45835.5,78036.7,102187,21832
46718,-45312.4,78801.1,102203,21833
47728.5,-18753,104798,116672,21887
46951.7,-19054.1,105420,116965,21888
47732.2,-19213.3,105785,117635,21889
64728.4,-15852.8,109107,127849,21923
64990.9,-16596.6,109892,128746,21924
65564.7,-15921.4,109407,128538,21925
65174,-17497.1,110479,129458,21926
65700.5,-16951.6,109832,129101,21927
64493.2,-16919.5,110527,129081,21928
64138.6,-16149.9,109715,128109,21929
64194.6,-15184.8,109047,127447,21930
56718.7,-20722.3,110947,126316,21943
57505.4,-21315.9,111398,127164,21944
56308.8,-21288.1,111371,126599,21945
56883.3,-21750.8,111697,127220,21946
55584.2,-21746.9,111673,126623,21947
61343.7,-20063,110009,127544,21955
61688.6,-21211.1,110853,128623,21956
62384.3,-20226.1,110143,128189,21957
63205.7,-20227.1,110529,128922,21958
60509.2,-19468.6,110276,127284,21959
66387.8,-16507.4,108883,128590,21970
43411.6,-48271.3,84420.9,106497,21980
42734.5,-47221.3,84262.4,105623,21981
43473.6,-47626.8,83914.5,105830,21982
42832,-48054.8,85069.7,106680,21983
42064.1,-47079.7,84944,105837,21985
62898,-26380.5,106597,126550,21996
63898.8,-25650,106474,126798,21997
63375.7,-25341.8,107287,127158,21998
63548.9,-26223.4,105640,126039,21999
62921.9,-26537.5,104883,125155,22000
62968.4,-26611.8,105899,126047,22001
53278.3,-41679.2,92968.4,114973,22059
53314.1,-42262.6,93463.3,115602,22060
52912.8,-42572.7,92406.2,114678,22061
53444.9,-43353.7,93272.6,115912,22062
48667.3,-31865.5,91031.9,108031,22070
48532,-31808.5,89654.8,106795,22071
49481.4,-32057.7,89451,107134,22072
48762.6,-32272.4,90202.6,107498,22073
44035,-19025.7,103679,114238,22084
44855.4,-19091.5,104864,115641,22085
43993.9,-19240.1,105345,115772,22087
44288.8,-19854.9,102817,113697,22088
61463.4,-45505.8,106017,130722,22106
61591.1,-44723.5,106314,130753,22108
65942.2,-14861.6,107146,126687,22110
66950.2,-15285.8,106739,126922,22111
66856.8,-18860.5,104685,125636,22112
66731.4,-19347.2,105272,126133,22113
66928.1,-19854,104515,125686,22114
67213.9,-19952.4,105625,126777,22115
67600.7,-17540.8,105913,126866,22116
67130.6,-18035,105017,125938,22117
67473.8,-18680.4,105954,126996,22118
67704,-17639.9,106792,127670,22119
67263.1,-19245.1,106914,127771,22120
67518.8,-18512.9,106799,127701,22121
54979.6,-38096.7,98477.4,119046,22165
54492.1,-38139.3,97626.5,118131,22166
53749.7,-38510,98082.2,118288,22167
53868.7,-37966.7,97144.6,117390,22168
53377.2,-38422.1,97530.5,117633,22169
53102.2,-38695.2,98291.4,118230,22170
43802.8,-34705.2,84808.6,101566,22197
43187.6,-35626.8,84312.7,101208,22198
44283.1,-35002.3,84264.6,101423,22199
44112.1,-35705.4,83239.4,100745,22200
44048.1,-35815.8,84158.8,101517,22201
40179.9,-38418.3,85692.4,102145,22257
60335.9,-17437,109505,126237,22258
61471.8,-17396.4,109928,127144,22259
60805.8,-16663.2,109640,126475,22260
61846.9,-15920.8,108958,126295,22261
61782.8,-16930.5,109235,126633,22262
62475.4,-16741.5,109657,127311,22263
61028.3,-18192.5,110170,127251,22264
62947.5,-17735.4,110079,128040,22265
42987.6,-45014.3,82676.6,103487,22314
42711,-44309.3,83276.6,103550,22315
43487.6,-46412.7,82895.3,104484,22316
42804,-45553.4,83460.9,104274,22317
42008,-45253.1,84244.2,104449,22318
42436.6,-44691.9,83949.1,104143,22319
67588.4,-20912.8,107365,128580,22324
67765.4,-19979.7,107656,128768,22325
67878.9,-21230.5,108175,129461,22326
67565.6,-21536.7,109144,130159,22327
67695.8,-20705.2,109238,130171,22328
67924.2,-20005.9,108541,129596,22329
67666.7,-19190.7,107801,128717,22330
47717.1,-37991.8,81090,101469,22460
48641.1,-38262.2,81372.3,102232,22461
48239.7,-37807.3,81643.4,102089,22462
49106.8,-37736.7,81878.4,102663,22463
47007.5,-37413.8,81753.4,101455,22464
48135.9,-37015.5,82241.5,102230,22465
49090.2,-37161.4,82603.8,103025,22466
47468.3,-36428.9,82851.6,102199,22467
47005,-36845.6,82300.8,101688,22468
66177.4,-23031.5,109719,130185,22474
65167.3,-23426.7,109619,129661,22475
64455.8,-22993.4,110158,129684,22476
65215,-22322.2,110545,130275,22477
63519.1,-17595,101345,120893,22515
64712.1,-17828.5,101637,121801,22516
63873.7,-18311,101464,121285,22517
64293.5,-16721.1,101470,121282,22518
53597.4,-41744,88345.2,111446,22519
53489.5,-41272.3,89252,111939,22520
53081,-42169.4,89077.3,111940,22521
51983.1,-19951.4,101476,115748,22529
52804.5,-21007.8,100913,115815,22530
51797.6,-21031.8,101238,115648,22531
51972.2,-21763.3,100883,115551,22532
51345.6,-21930.6,101359,115719,22533
50948.2,-21241,101158,115238,22534
50681.7,-22021.6,101033,115158,22535
51170.1,-20115.9,101594,115518,22536
51468.5,-20731.8,101632,115792,22537
51714.9,-23736.3,100626,115600,22538
51164.4,-22835.3,101077,115567,22539
52018.3,-22546.2,100727,115586,22540
52791.2,-21893.7,100594,115695,22541
53540,-21446.7,100248,115655,22542
53972.9,-23582.2,100508,116495,22543
53665.5,-22580.3,100231,115914,22544
52826.9,-23270.6,100287,115714,22545
54301.4,-47760.4,79663.7,107592,22546
60828.5,-25197.2,110062,128252,22602
61470.3,-24759.1,111225,129470,22603
61949.8,-24530,109764,128404,22604
60324,-24730.3,111317,129004,22605
56807.1,-25622.7,100952,118638,22622
63630.5,-25459.7,103991,124544,22628
62929.9,-26007.8,103857,124189,22629
63330.9,-25319.5,102262,122920,22630
63944.8,-24735.6,102039,122934,22631
63555.9,-25347.5,103280,123889,22632
62583.2,-25609,102054,122423,22633
62452.1,-26054.1,102623,122925,22634
62892.1,-25446,102996,123333,22635
43429.3,-19867.2,102695,113257,22703
42861.2,-20107.9,103351,113679,22704
